46 of 52 units, , , , ,V4e040_00, , , ,V4e041_00, , , ,V4e042_00, , , ,V4e043_00, , , ,V4e043_02, , , ,V4e043_03, , , ,V4e043_04, , , ,V4e044_00, , , ,V4e044_01, , , ,V4e044_02, , , ,V4e044_03, , , ,V4e045_00, , , ,V4e045_03, , , ,V4e045_04, , , ,V4e045_05, , , ,V4e045_06, , , ,V4e047_00, , , ,V4e048_00, , , ,V4e052_00, , , ,V4e053_00, , , ,V4e054_00, , , ,V4e055_00, , , ,V4e055_01, , , ,V4e056_00, , , ,V4e056_01, , , ,V4e057_00, , , ,MTe034_00, , , ,MTe034_01, , , ,MTe034_02, , , ,MTe034_03, , , ,MTe034_04, , , ,MTe035_00, , , ,MTe035_01, , , ,MTe036_00, , , ,MTe036_01, , , ,MTe036_02, , , ,MTe036_03, , , ,MTe037_00, , , ,MTe037_01, , , ,MTe038_00, , , ,MTe039_00, , , ,MTe039_01, , , ,MTe049_00, , , ,MTe049_02, , , ,MTe051_00, , , ,MTe051_01, , , 
trials,task,correct,color,motion,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample
1013,C,1,1.0,7.0,6.593999862670898,17.472999572753906,22.57699966430664,23.57200050354004,NaN,NaN,NaN,NaN,4.560999870300293,12.487000465393066,6.578000068664551,9.378999710083008,35.48400115966797,54.138999938964844,60.654998779296875,67.71399688720703,NaN,NaN,NaN,NaN,4.51200008392334,4.484000205993652,4.326000213623047,3.8949999809265137,19.844999313354492,15.420000076293945,29.68000030517578,20.4950008392334,36.23699951171875,27.97599983215332,42.395999908447266,60.404998779296875,2.3420000076293945,0.07100000232458115,17.89699935913086,33.643001556396484,10.72700023651123,6.676000118255615,27.6200008392334,47.84700012207031,NaN,NaN,NaN,NaN,105.8479995727539,62.62099838256836,90.677001953125,32.65599822998047,NaN,NaN,NaN,NaN,11.734000205993652,4.76800012588501,2.2679998874664307,0.0010000000474974513,6.065000057220459,0.0,9.354999542236328,6.354000091552734,NaN,NaN,NaN,NaN,73.22799682617188,81.7959976196289,71.7249984741211,52.058998107910156,81.26200103759766,91.65699768066406,103.46399688720703,137.1840057373047,38.487998962402344,46.43899917602539,29.097999572753906,113.92900085449219,2.372999906539917,2.246000051498413,6.748000144958496,21.618999481201172,17.149999618530273,32.387001037597656,28.83099937438965,24.856000900268555,26.038000106811523,154.04200744628906,170.74400329589844,119.79399871826172,6.703999996185303,10.300000190734863,9.347999572753906,18.5939998626709,37.50199890136719,92.76000213623047,53.553001403808594,70.61900329589844,NaN,NaN,NaN,NaN,140.0590057373047,132.30099487304688,128.0919952392578,161.57400512695312,28.231000900268555,47.61199951171875,26.54400062561035,57.93600082397461,23.375999450683594,19.9060001373291,20.003999710083008,21.582000732421875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.07800006866455,9.477999687194824,21.68899917602539,50.358001708984375,11.991999626159668,9.340999603271484,6.724999904632568,4.002999782562256,37.8650016784668,34.558998107910156,47.87099838256836,62.38399887084961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.017999999225139618,2.2639999389648438,0.01899999938905239,4.013000011444092,89.08899688720703,205.06900024414062,237.31199645996094,296.6059875488281,NaN,NaN,NaN,NaN,86.21299743652344,182.91900634765625,161.7270050048828,185.2010040283203,53.24399948120117,91.37000274658203,100.19000244140625,142.13900756835938,20.67099952697754,5.561999797821045,4.953000068664551,25.985000610351562,44.91600036621094,20.52899932861328,32.481998443603516,53.31800079345703,NaN,NaN,NaN,NaN,91.34200286865234,47.44900131225586,72.18699645996094,154.24400329589844,NaN,NaN,NaN,NaN
1014,C,1,2.0,2.0,38.40999984741211,26.559999465942383,31.108999252319336,29.305999755859375,NaN,NaN,NaN,NaN,4.321000099182129,8.854000091552734,9.798999786376953,1.343000054359436,76.87300109863281,72.70800018310547,108.37000274658203,161.3730010986328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.982999801635742,18.899999618530273,45.56800079345703,38.395999908447266,73.41300201416016,81.83599853515625,87.6780014038086,40.887001037597656,17.239999771118164,10.506999969482422,40.191001892089844,17.054000854492188,24.364999771118164,29.158000946044922,64.1050033569336,27.868999481201172,NaN,NaN,NaN,NaN,107.572998046875,84.24299621582031,145.24200439453125,53.10900115966797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.70899963378906,78.45600128173828,179.2429962158203,91.06199645996094,86.32099914550781,134.32899475097656,94.01799774169922,167.3040008544922,59.257999420166016,69.58999633789062,74.31099700927734,123.91600036621094,10.65999984741211,5.882999897003174,14.526000022888184,8.246999740600586,30.017000198364258,38.48899841308594,44.62799835205078,30.827999114990234,63.38100051879883,131.0850067138672,85.427001953125,155.54200744628906,14.269000053405762,4.24399995803833,15.496000289916992,16.13800048828125,73.27999877929688,76.08899688720703,77.54399871826172,73.38200378417969,NaN,NaN,NaN,NaN,108.00599670410156,99.73799896240234,89.14299774169922,259.8349914550781,20.142000198364258,54.617000579833984,20.034000396728516,66.3280029296875,5.218999862670898,20.107999801635742,11.84000015258789,11.145000457763672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.446999549865723,10.572999954223633,6.447000026702881,84.73799896240234,8.527000427246094,2.2190001010894775,0.01600000075995922,19.29400062561035,22.7450008392334,43.86800003051758,35.63600158691406,65.28700256347656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.19599914550781,128.5019989013672,105.68399810791016,343.2229919433594,NaN,NaN,NaN,NaN,91.06300354003906,189.5449981689453,128.48199462890625,191.13600158691406,47.86199951171875,99.15899658203125,96.68599700927734,170.61599731445312,16.941999435424805,5.613999843597412,0.026000000536441803,4.000999927520752,22.714000701904297,24.298999786376953,37.05799865722656,44.60100173950195,NaN,NaN,NaN,NaN,39.04899978637695,41.80500030517578,27.641000747680664,47.553001403808594,NaN,NaN,NaN,NaN
1015,C,1,1.0,2.0,29.32200050354004,15.142999649047852,17.990999221801758,42.560001373291016,NaN,NaN,NaN,NaN,5.052999973297119,12.270999908447266,10.298999786376953,21.524999618530273,33.9640007019043,82.45700073242188,102.59400177001953,107.61100006103516,NaN,NaN,NaN,NaN,0.14900000393390656,16.263999938964844,24.108999252319336,21.76799964904785,14.918000221252441,38.54800033569336,17.948999404907227,61.3650016784668,27.899999618530273,46.88600158691406,57.79999923706055,44.749000549316406,NaN,NaN,NaN,NaN,17.719999313354492,5.521999835968018,30.1299991607666,13.350000381469727,NaN,NaN,NaN,NaN,59.0989990234375,26.643999099731445,63.17599868774414,67.15699768066406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.46500015258789,2.0329999923706055,6.214000225067139,5.366000175476074,NaN,NaN,NaN,NaN,39.117000579833984,54.11800003051758,116.64900207519531,64.98100280761719,60.6609992980957,80.25199890136719,200.65899658203125,177.41700744628906,45.297000885009766,51.68199920654297,20.246999740600586,143.22000122070312,8.690999984741211,8.348999977111816,14.430999755859375,21.14900016784668,12.744999885559082,20.594999313354492,24.57900047302246,41.1870002746582,95.99099731445312,148.79600524902344,135.77999877929688,169.7469940185547,8.081999778747559,6.747000217437744,6.186999797821045,13.902000427246094,46.85900115966797,71.29399871826172,69.16300201416016,65.23799896240234,NaN,NaN,NaN,NaN,113.69100189208984,92.19200134277344,103.37899780273438,169.72799682617188,33.60300064086914,42.9379997253418,28.756000518798828,45.75600051879883,11.100000381469727,4.283999919891357,2.246000051498413,20.30900001525879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.26099967956543,4.48799991607666,8.135000228881836,86.23799896240234,2.3910000324249268,14.201000213623047,7.145999908447266,16.992000579833984,33.96699905395508,40.553001403808594,66.55000305175781,38.97100067138672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116.03500366210938,192.2729949951172,69.31900024414062,357.14599609375,NaN,NaN,NaN,NaN,131.6529998779297,177.63999938964844,136.25900268554688,199.73399353027344,65.25,84.7249984741211,69.1449966430664,165.1820068359375,14.206999778747559,1.9359999895095825,2.2909998893737793,11.029000282287598,39.09000015258789,23.386999130249023,33.066001892089844,49.974998474121094,NaN,NaN,NaN,NaN,33.452999114990234,47.38399887084961,29.225000381469727,50.755001068115234,NaN,NaN,NaN,NaN
1016,C,1,2.0,2.0,21.55699920654297,29.041000366210938,20.959999084472656,21.503000259399414,6.764999866485596,5.113999843597412,5.927000045776367,0.04500000178813934,2.311000108718872,5.419000148773193,15.029999732971191,22.410999298095703,75.62200164794922,61.04499816894531,52.65399932861328,84.36000061035156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.965999603271484,13.505000114440918,11.866000175476074,13.932999610900879,56.47100067138672,66.30899810791016,29.58099937438965,40.00299835205078,7.361999988555908,3.0360000133514404,15.229999542236328,5.824999809265137,23.55699920654297,15.229000091552734,16.766000747680664,6.789000034332275,NaN,NaN,NaN,NaN,98.96199798583984,67.09600067138672,145.93099975585938,49.54399871826172,NaN,NaN,NaN,NaN,3.691999912261963,2.2290000915527344,4.484000205993652,0.07999999821186066,18.160999298095703,8.23900032043457,5.5920000076293945,6.315999984741211,NaN,NaN,NaN,NaN,51.12099838256836,102.73100280761719,56.46799850463867,36.46799850463867,98.24400329589844,92.79299926757812,118.1760025024414,156.73500061035156,39.48899841308594,56.053001403808594,76.80599975585938,98.52400207519531,8.508000373840332,8.545999526977539,8.29800033569336,11.454000473022461,29.763999938964844,36.91299819946289,14.809000015258789,33.9630012512207,45.82400131225586,198.16299438476562,87.25499725341797,171.98699951171875,8.388999938964844,20.261999130249023,2.4200000762939453,4.853000164031982,67.00299835205078,84.14700317382812,78.85099792480469,97.78600311279297,NaN,NaN,NaN,NaN,81.05799865722656,145.22000122070312,75.96399688720703,261.3869934082031,27.5939998626709,27.92300033569336,40.402000427246094,47.465999603271484,14.595000267028809,4.581999778747559,17.493999481201172,18.02199935913086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.784000396728516,22.722000122070312,8.63700008392334,69.66699981689453,8.302000045776367,8.439000129699707,4.513999938964844,7.486999988555908,57.61899948120117,72.5530014038086,64.97100067138672,47.84700012207031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.74800109863281,148.42799377441406,132.99899291992188,339.9649963378906,NaN,NaN,NaN,NaN,122.7300033569336,154.843994140625,158.75100708007812,229.93099975585938,77.302001953125,108.41999816894531,91.84700012207031,156.88299560546875,17.71299934387207,10.515999794006348,4.739999771118164,0.04100000113248825,48.915000915527344,45.29899978637695,26.3799991607666,50.50199890136719,NaN,NaN,NaN,NaN,32.34299850463867,63.44599914550781,75.8280029296875,76.16000366210938,NaN,NaN,NaN,NaN
1017,M,1,7.0,7.0,28.05299949645996,9.833999633789062,11.366999626159668,39.34700012207031,NaN,NaN,NaN,NaN,9.567999839782715,9.668000221252441,6.243000030517578,9.482000350952148,29.52400016784668,78.22200012207031,102.86499786376953,54.53900146484375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.916000366210938,30.878000259399414,48.64099884033203,12.159000396728516,64.61100006103516,82.25800323486328,112.31300354003906,50.597999572753906,0.5450000166893005,44.76499938964844,70.86000061035156,66.73100280761719,14.807000160217285,47.08100128173828,49.731998443603516,55.69200134277344,NaN,NaN,NaN,NaN,133.38400268554688,161.58700561523438,158.6439971923828,87.22599792480469,NaN,NaN,NaN,NaN,6.336999893188477,6.479000091552734,12.767999649047852,3.2200000286102295,12.0,4.501999855041504,2.3380000591278076,7.999000072479248,NaN,NaN,NaN,NaN,41.90399932861328,57.000999450683594,85.06300354003906,56.94599914550781,140.01499938964844,90.71700286865234,139.7740020751953,165.48800659179688,53.470001220703125,124.18499755859375,90.58999633789062,81.76899719238281,5.663000106811523,5.626999855041504,10.293000221252441,14.29699993133545,17.090999603271484,24.070999145507812,37.54100036621094,53.68199920654297,117.76100158691406,40.83399963378906,112.96199798583984,184.04100036621094,28.382999420166016,9.664999961853027,4.627999782562256,23.208999633789062,90.83499908447266,69.10399627685547,66.81099700927734,90.3010025024414,NaN,NaN,NaN,NaN,154.03900146484375,105.21299743652344,67.71800231933594,337.7380065917969,32.71500015258789,39.66400146484375,42.1150016784668,39.14699935913086,19.892000198364258,13.557999610900879,5.454999923706055,19.631000518798828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.77899932861328,17.768999099731445,22.249000549316406,64.74299621582031,12.496999740600586,4.374000072479248,3.5,1.8370000123977661,50.35499954223633,29.964000701904297,43.84299850463867,63.71200180053711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,119.1989974975586,185.6179962158203,75.53700256347656,280.5610046386719,NaN,NaN,NaN,NaN,105.48999786376953,180.6540069580078,143.69700622558594,224.38600158691406,55.84299850463867,115.93399810791016,66.28800201416016,130.5760040283203,18.802000045776367,15.642000198364258,12.664999961853027,23.364999771118164,45.79199981689453,38.58100128173828,17.841999053955078,84.08300018310547,NaN,NaN,NaN,NaN,22.39900016784668,22.981000900268555,77.302001953125,91.93800354003906,NaN,NaN,NaN,NaN
1018,M,0,6.0,2.0,25.937000274658203,17.163000106811523,23.2189998626709,23.5049991607666,NaN,NaN,NaN,NaN,8.49899959564209,10.880000114440918,3.1619999408721924,16.893999099731445,94.46600341796875,114.58499908447266,110.85399627685547,68.5719985961914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.34700012207031,42.4119987487793,26.975000381469727,18.506999969482422,58.99700164794922,97.80000305175781,98.30799865722656,77.65499877929688,4.8470001220703125,54.702999114990234,97.35800170898438,12.871999740600586,26.496000289916992,48.83100128173828,79.43499755859375,37.22200012207031,NaN,NaN,NaN,NaN,163.01100158691406,143.03900146484375,127.73200225830078,94.95800018310547,NaN,NaN,NaN,NaN,17.969999313354492,13.855999946594238,7.313000202178955,14.758000373840332,6.570000171661377,6.642000198364258,6.1620001792907715,14.70300006866455,NaN,NaN,NaN,NaN,47.422000885009766,63.9630012512207,186.77099609375,169.47000122070312,91.11799621582031,84.28500366210938,105.31800079345703,147.22300720214844,56.70899963378906,97.68199920654297,88.51799774169922,107.88600158691406,6.784999847412109,12.708000183105469,11.97700023651123,19.4689998626709,23.31999969482422,28.274999618530273,60.15299987792969,27.457000732421875,131.572998046875,209.9530029296875,140.53799438476562,218.26400756835938,21.31399917602539,11.354999542236328,2.2699999809265137,12.083999633789062,79.79299926757812,76.16799926757812,90.5979995727539,143.66200256347656,NaN,NaN,NaN,NaN,170.0240020751953,149.46800231933594,115.96700286865234,318.0669860839844,42.305999755859375,19.8799991607666,25.34000015258789,57.38100051879883,28.386999130249023,6.0370001792907715,16.849000930786133,16.32900047302246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.656999588012695,21.48200035095215,9.706000328063965,104.26799774169922,8.0600004196167,9.687999725341797,5.86299991607666,21.875,46.15999984741211,75.4229965209961,38.62799835205078,44.38100051879883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.69599914550781,86.73100280761719,25.19099998474121,390.5719909667969,NaN,NaN,NaN,NaN,67.61399841308594,107.43699645996094,96.68099975585938,259.10400390625,45.96900177001953,100.43299865722656,69.76000213623047,205.6719970703125,22.19499969482422,12.10099983215332,4.827000141143799,7.070000171661377,78.01599884033203,29.785999298095703,23.283000946044922,66.01399993896484,NaN,NaN,NaN,NaN,63.202999114990234,90.63899993896484,39.459999084472656,97.94200134277344,NaN,NaN,NaN,NaN
1019,C,1,7.0,7.0,26.45400047302246,17.753000259399414,29.976999282836914,20.83099937438965,NaN,NaN,NaN,NaN,5.0,11.640999794006348,16.59000015258789,14.800000190734863,35.38100051879883,115.31300354003906,108.91200256347656,84.89700317382812,NaN,NaN,NaN,NaN,4.375,10.225000381469727,12.14799976348877,7.515999794006348,4.9770002365112305,58.707000732421875,92.05799865722656,28.69300079345703,34.97200012207031,93.76399993896484,109.10299682617188,64.83000183105469,0.5400000214576721,67.36199951171875,65.80799865722656,20.554000854492188,11.880999565124512,61.659000396728516,60.84000015258789,12.567000389099121,NaN,NaN,NaN,NaN,71.61199951171875,155.35499572753906,117.69300079345703,44.18000030517578,NaN,NaN,NaN,NaN,4.195000171661377,14.291999816894531,2.250999927520752,0.02199999988079071,8.347999572753906,8.642000198364258,8.788999557495117,0.035999998450279236,NaN,NaN,NaN,NaN,54.61600112915039,127.97100067138672,139.55599975585938,110.20500183105469,78.78399658203125,132.60699462890625,201.33900451660156,116.947998046875,28.780000686645508,125.16400146484375,67.15399932861328,76.43199920654297,7.793000221252441,0.8679999709129333,10.26200008392334,43.15299987792969,28.804000854492188,32.595001220703125,26.66200065612793,21.483999252319336,187.91000366210938,186.91400146484375,87.58699798583984,186.11900329589844,8.928000450134277,14.008000373840332,2.0490000247955322,22.649999618530273,52.91899871826172,113.02100372314453,58.013999938964844,78.05500030517578,NaN,NaN,NaN,NaN,150.48300170898438,152.5050048828125,98.95600128173828,315.989013671875,43.82400131225586,37.57899856567383,21.57200050354004,68.16000366210938,7.551000118255615,17.61400032043457,10.28600025177002,21.658000946044922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.592000007629395,9.024999618530273,18.492000579833984,61.29999923706055,NaN,NaN,NaN,NaN,44.082000732421875,47.17300033569336,19.589000701904297,56.65599822998047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.85900115966797,105.94999694824219,103.96099853515625,328.20098876953125,NaN,NaN,NaN,NaN,65.16600036621094,142.88800048828125,117.41899871826172,218.23699951171875,98.94200134277344,86.79499816894531,92.1240005493164,135.1009979248047,14.319000244140625,6.366000175476074,6.250999927520752,11.479000091552734,37.827999114990234,43.606998443603516,49.03099822998047,80.91200256347656,NaN,NaN,NaN,NaN,89.1510009765625,71.16699981689453,37.516998291015625,87.48400115966797,NaN,NaN,NaN,NaN
1020,M,1,7.0,2.0,17.106000900268555,9.557999610900879,25.441999435424805,29.634000778198242,6.677999973297119,8.52400016784668,6.298999786376953,15.26099967956543,4.5929999351501465,14.178000450134277,18.101999282836914,17.868999481201172,54.55099868774414,68.10399627685547,119.78600311279297,133.0469970703125,NaN,NaN,NaN,NaN,6.322000026702881,0.020999999716877937,13.286999702453613,16.416000366210938,34.70600128173828,24.652999877929688,74.29199981689453,49.73400115966797,74.46800231933594,104.11900329589844,115.06900024414062,62.902000427246094,10.612000465393066,52.45800018310547,68.57499694824219,63.512001037597656,23.92099952697754,51.45600128173828,67.64199829101562,31.007999420166016,NaN,NaN,NaN,NaN,140.00399780273438,152.88299560546875,126.58899688720703,87.60099792480469,NaN,NaN,NaN,NaN,13.291999816894531,12.62600040435791,18.959999084472656,3.313999891281128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,96.71900177001953,114.98400115966797,83.45899963378906,115.65299987792969,106.62699890136719,96.25800323486328,205.3769989013672,130.01199340820312,14.45199966430664,92.00499725341797,87.37799835205078,105.56500244140625,4.603000164031982,8.321000099182129,11.29800033569336,23.666000366210938,20.892000198364258,38.3489990234375,22.072999954223633,57.20800018310547,117.927001953125,197.77000427246094,87.43900299072266,201.25399780273438,12.218000411987305,7.230000019073486,2.1600000858306885,18.499000549316406,51.12300109863281,65.927001953125,51.50600051879883,92.8219985961914,NaN,NaN,NaN,NaN,129.18899536132812,160.23800659179688,79.01000213623047,309.4410095214844,39.8129997253418,28.131000518798828,28.641000747680664,33.0369987487793,6.7820000648498535,18.83300018310547,8.548999786376953,27.90399932861328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.026000022888184,28.108999252319336,21.469999313354492,56.01499938964844,6.552999973297119,12.418000221252441,4.4770002365112305,11.092000007629395,41.15599822998047,32.29600143432617,37.073001861572266,55.500999450683594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,123.93299865722656,129.802001953125,134.45899963378906,357.2120056152344,NaN,NaN,NaN,NaN,117.77799987792969,116.30999755859375,146.0240020751953,276.1809997558594,98.11900329589844,87.61699676513672,71.81199645996094,170.593994140625,14.996000289916992,10.336000442504883,9.91100025177002,2.7360000610351562,30.565000534057617,20.25200080871582,29.33099937438965,42.779998779296875,NaN,NaN,NaN,NaN,43.26499938964844,47.513999938964844,26.78700065612793,81.80000305175781,NaN,NaN,NaN,NaN
1021,M,1,7.0,2.0,14.506999969482422,16.341999053955078,27.702999114990234,15.987000465393066,NaN,NaN,NaN,NaN,1.6430000066757202,4.341000080108643,13.420000076293945,13.75100040435791,84.21600341796875,85.677001953125,70.90799713134766,108.1719970703125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.292999267578125,27.371999740600586,23.201000213623047,32.47999954223633,41.457000732421875,67.05899810791016,84.04299926757812,47.70000076293945,0.28700000047683716,28.958999633789062,50.56999969482422,2.750999927520752,10.519000053405762,35.487998962402344,49.94900131225586,19.889999389648438,NaN,NaN,NaN,NaN,83.72200012207031,171.89300537109375,174.52000427246094,78.66999816894531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.417999267578125,65.2959976196289,60.17599868774414,25.05900001525879,122.68099975585938,49.612998962402344,173.6219940185547,163.96200561523438,54.13600158691406,93.0199966430664,41.970001220703125,124.08399963378906,9.937999725341797,11.501999855041504,15.347999572753906,31.20400047302246,18.777000427246094,36.10200119018555,25.194000244140625,43.21699905395508,61.59700012207031,220.2050018310547,109.30400085449219,150.4409942626953,18.45199966430664,8.937999725341797,2.203000068664551,7.369999885559082,72.08000183105469,106.0510025024414,97.73200225830078,97.10900115966797,NaN,NaN,NaN,NaN,108.81500244140625,160.7689971923828,102.7239990234375,303.9079895019531,34.2400016784668,29.766000747680664,36.28099822998047,35.30099868774414,14.342000007629395,10.741000175476074,7.054999828338623,17.086000442504883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.091000080108643,16.04800033569336,8.536999702453613,57.944000244140625,10.506999969482422,4.4730000495910645,2.308000087738037,14.6899995803833,44.25,35.79800033569336,48.03200149536133,45.11600112915039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108.74700164794922,180.94900512695312,134.97300720214844,331.16900634765625,NaN,NaN,NaN,NaN,125.6240005493164,164.9530029296875,139.89100646972656,222.58299255371094,70.19300079345703,119.18699645996094,106.63500213623047,135.80299377441406,18.523000717163086,9.515000343322754,5.836999893188477,2.4030001163482666,60.05099868774414,32.696998596191406,41.88399887084961,36.459999084472656,NaN,NaN,NaN,NaN,28.90399932861328,85.06199645996094,12.482000350952148,48.426998138427734,NaN,NaN,NaN,NaN
1022,C,1,4.0,3.0,22.224000930786133,14.64900016784668,22.381000518798828,23.05699920654297,NaN,NaN,NaN,NaN,8.536999702453613,2.3350000381469727,13.053999900817871,6.4770002365112305,75.2770004272461,44.03099822998047,64.09200286865234,80.30999755859375,NaN,NaN,NaN,NaN,2.365999937057495,8.053999900817871,0.5270000100135803,22.54400062561035,29.325000762939453,8.644000053405762,18.365999221801758,46.19599914550781,70.05799865722656,58.92900085449219,61.577999114990234,46.67399978637695,16.409000396728516,6.349999904632568,18.284000396728516,7.136000156402588,32.55699920654297,11.121999740600586,25.5049991607666,19.62700080871582,NaN,NaN,NaN,NaN,195.96600341796875,43.88999938964844,58.034000396728516,70.53399658203125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.578000068664551,8.194000244140625,4.5269999504089355,20.659000396728516,NaN,NaN,NaN,NaN,37.79800033569336,53.930999755859375,113.70099639892578,62.70800018310547,87.45999908447266,80.6500015258789,176.36500549316406,188.89500427246094,93.37300109863281,50.94900131225586,82.90299987792969,119.01100158691406,13.222000122070312,15.649999618530273,14.633000373840332,19.809999465942383,35.16299819946289,30.97100067138672,33.12200164794922,67.68499755859375,224.02000427246094,209.9239959716797,117.71199798583984,227.03700256347656,32.33100128173828,12.447999954223633,10.604999542236328,14.758999824523926,120.84300231933594,117.13500213623047,118.15499877929688,80.15299987792969,NaN,NaN,NaN,NaN,130.843994140625,99.46399688720703,91.5510025024414,239.4409942626953,24.643999099731445,20.219999313354492,22.820999145507812,44.71799850463867,12.473999977111816,37.51300048828125,13.435999870300293,19.621999740600586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.164999961853027,20.19499969482422,11.720999717712402,107.76000213623047,6.611999988555908,10.093000411987305,10.880999565124512,7.48799991607666,48.12300109863281,66.26000213623047,50.939998626708984,45.03799819946289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.1500015258789,231.22000122070312,131.4340057373047,361.0249938964844,NaN,NaN,NaN,NaN,111.00800323486328,173.09500122070312,154.8820037841797,174.15499877929688,54.766998291015625,115.53399658203125,81.83799743652344,152.31199645996094,26.604000091552734,8.067000389099121,6.586999893188477,4.289999961853027,57.67300033569336,47.27299880981445,27.280000686645508,41.95800018310547,NaN,NaN,NaN,NaN,95.99199676513672,104.93599700927734,19.260000228881836,54.47700119018555,NaN,NaN,NaN,NaN
