37 of 48 units, , , ,V4e111_00, ,V4e111_01, ,V4e111_02, ,V4e111_03, ,V4e112_00, ,V4e112_01, ,V4e113_00, ,V4e113_02, ,V4e115_00, ,V4e115_01, ,V4e115_03, ,V4e116_00, ,V4e116_02, ,V4e116_03, ,V4e117_00, ,V4e119_00, ,V4e119_01, ,V4e122_00, ,V4e122_01, ,V4e122_02, ,MTe079_00, ,MTe079_01, ,MTe079_02, ,MTe081_00, ,MTe081_01, ,MTe083_00, ,MTe083_01, ,MTe083_02, ,MTe095_00, ,MTe095_01, ,MTe096_00, ,MTe096_01, ,MTe097_00, ,MTe097_01, ,MTe097_02, ,MTe097_03, ,MTe098_00, 
10,C,2.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.374000549316406,40.994998931884766,4.2220001220703125,0.5040000081062317,64.40699768066406,98.13999938964844,NaN,NaN,0.052000001072883606,24.051000595092773,NaN,NaN,NaN,NaN,2.4630000591278076,173.38699340820312,0.052000001072883606,62.073001861572266,0.039000000804662704,50.250999450683594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.755001068115234,123.94000244140625,8.342000007629395,29.39900016784668,6.401000022888184,25.226999282836914,6.211999893188477,109.68900299072266,NaN,NaN,6.302000045776367,23.929000854492188,4.507999897003174,3.997999906539917,10.29699993133545,18.235000610351562,NaN,NaN,NaN,NaN,13.182000160217285,68.3280029296875,4.436999797821045,19.614999771118164,4.51200008392334,14.347000122070312,NaN,NaN,NaN,NaN,2.316999912261963,18.600000381469727,NaN,NaN
11,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,M,7.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.87099838256836,50.016998291015625,17.652000427246094,12.029000282287598,29.138999938964844,67.86699676513672,NaN,NaN,4.401000022888184,4.2789998054504395,NaN,NaN,NaN,NaN,45.027000427246094,140.52699279785156,16.472000122070312,67.45700073242188,6.39900016784668,56.88800048828125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.479000091552734,38.00600051879883,NaN,NaN,NaN,NaN,29.54400062561035,70.41300201416016,NaN,NaN,20.73699951171875,29.84000015258789,10.913000106811523,10.456999778747559,5.732999801635742,19.476999282836914,NaN,NaN,2.24399995803833,6.307000160217285,53.159000396728516,38.33000183105469,14.918999671936035,0.8930000066757202,20.108999252319336,43.31999969482422,6.245999813079834,29.224000930786133,NaN,NaN,10.128000259399414,22.052000045776367,NaN,NaN
13,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14,C,4.0,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.24799919128418,79.88500213623047,NaN,NaN,100.1259994506836,64.75599670410156,NaN,NaN,2.5380001068115234,11.925999641418457,NaN,NaN,NaN,NaN,49.37300109863281,132.2259979248047,17.898000717163086,59.90999984741211,7.38700008392334,36.183998107910156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.0260009765625,94.52799987792969,NaN,NaN,8.944000244140625,9.984000205993652,8.923999786376953,31.023000717163086,NaN,NaN,13.786999702453613,17.093000411987305,4.35099983215332,4.270999908447266,5.326000213623047,17.97599983215332,2.2790000438690186,4.020999908447266,NaN,NaN,54.222999572753906,62.88100051879883,14.491000175476074,15.833000183105469,6.3520002365112305,13.397000312805176,NaN,NaN,NaN,NaN,2.132999897003174,10.723999977111816,NaN,NaN
15,M,2.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.244999885559082,30.042999267578125,NaN,NaN,2.3459999561309814,116.87799835205078,NaN,NaN,22.990999221801758,41.034000396728516,NaN,NaN,12.548999786376953,24.49799919128418,80.58999633789062,181.42300415039062,42.78799819946289,58.8849983215332,12.352999687194824,39.60599899291992,NaN,NaN,11.145000457763672,4.002999782562256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.7509994506836,27.969999313354492,0.026000000536441803,11.239999771118164,1.3370000123977661,23.19300079345703,53.81800079345703,73.96399688720703,NaN,NaN,27.731000900268555,11.850000381469727,14.050000190734863,0.04500000178813934,12.262999534606934,33.880001068115234,13.3100004196167,0.04600000008940697,NaN,NaN,51.310001373291016,106.02300262451172,7.761000156402588,29.222999572753906,5.419000148773193,52.10499954223633,3.388000011444092,31.395999908447266,NaN,NaN,6.139999866485596,35.72100067138672,NaN,NaN
16,C,2.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.770999908447266,11.23900032043457,NaN,NaN,38.2239990234375,84.94100189208984,NaN,NaN,0.026000000536441803,27.07200050354004,NaN,NaN,NaN,NaN,59.24300003051758,182.8090057373047,27.976999282836914,66.98200225830078,8.539999961853027,33.935001373291016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.00899887084961,56.33100128173828,18.3799991607666,11.081999778747559,12.335000038146973,14.704000473022461,34.47200012207031,51.257999420166016,NaN,NaN,12.932000160217285,25.670000076293945,NaN,NaN,14.520999908447266,11.027000427246094,NaN,NaN,NaN,NaN,69.51699829101562,42.18299865722656,14.800999641418457,11.72700023651123,20.333999633789062,28.086999893188477,7.0229997634887695,13.515999794006348,NaN,NaN,18.27199935913086,5.418000221252441,NaN,NaN
17,C,1.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.073999404907227,0.03500000014901161,NaN,NaN,124.86000061035156,65.41799926757812,NaN,NaN,2.247999906539917,33.757999420166016,NaN,NaN,NaN,NaN,5.066999912261963,140.6959991455078,0.04800000041723251,33.685001373291016,0.057999998331069946,60.827999114990234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,76.94400024414062,166.23399353027344,4.1570000648498535,18.15999984741211,9.605999946594238,19.639999389648438,16.145999908447266,104.28399658203125,NaN,NaN,14.800000190734863,39.47800064086914,4.048999786376953,4.001999855041504,16.742000579833984,7.64900016784668,NaN,NaN,NaN,NaN,57.3489990234375,78.46299743652344,17.98699951171875,28.31399917602539,8.645000457763672,10.869999885559082,NaN,NaN,NaN,NaN,10.555999755859375,3.4809999465942383,NaN,NaN
18,M,4.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.280000686645508,9.626999855041504,NaN,NaN,24.527999877929688,70.97899627685547,NaN,NaN,0.11500000208616257,41.15700149536133,NaN,NaN,NaN,NaN,8.854999542236328,223.6199951171875,NaN,NaN,1.2300000190734863,72.70899963378906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.315000057220459,29.48900032043457,NaN,NaN,NaN,NaN,4.310999870300293,58.78300094604492,NaN,NaN,8.013999938964844,15.020000457763672,4.501999855041504,4.014999866485596,0.0,11.071999549865723,NaN,NaN,2.257999897003174,0.0,33.07600021362305,59.60200119018555,27.461000442504883,26.687000274658203,13.9350004196167,12.131999969482422,NaN,NaN,NaN,NaN,3.739000082015991,0.04500000178813934,NaN,NaN
19,M,2.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008999999612569809,45.11899948120117,NaN,NaN,0.012000000104308128,107.99700164794922,NaN,NaN,10.597999572753906,24.42799949645996,NaN,NaN,NaN,NaN,17.22599983215332,110.70999908447266,1.0049999952316284,21.80299949645996,0.14800000190734863,46.99599838256836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.8550033569336,51.81800079345703,NaN,NaN,4.49399995803833,36.625999450683594,32.50299835205078,107.3290023803711,NaN,NaN,14.383999824523926,31.19099998474121,15.692999839782715,12.154999732971191,8.5,66.26300048828125,NaN,NaN,NaN,NaN,7.067999839782715,135.47500610351562,0.14800000190734863,28.917999267578125,4.418000221252441,16.280000686645508,NaN,NaN,NaN,NaN,0.09300000220537186,13.956000328063965,NaN,NaN
20,C,1.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.493000030517578,11.597000122070312,NaN,NaN,38.91899871826172,192.3159942626953,NaN,NaN,0.023000000044703484,11.312000274658203,NaN,NaN,NaN,NaN,0.19099999964237213,172.19000244140625,0.009999999776482582,43.46099853515625,0.057999998331069946,37.70000076293945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.805999755859375,52.17300033569336,NaN,NaN,1.6009999513626099,26.37700080871582,15.923999786376953,57.5359992980957,NaN,NaN,6.941999912261963,25.18400001525879,6.861999988555908,29.523000717163086,5.889999866485596,41.111000061035156,NaN,NaN,NaN,NaN,35.1619987487793,85.53399658203125,8.965999603271484,19.878000259399414,11.701000213623047,65.08499908447266,NaN,NaN,NaN,NaN,1.3730000257492065,61.909000396728516,NaN,NaN
21,C,6.0,1.0,8.355999946594238,3.694000005722046,NaN,NaN,NaN,NaN,NaN,NaN,50.689998626708984,21.202999114990234,13.322999954223633,11.569999694824219,60.470001220703125,220.406005859375,NaN,NaN,7.169000148773193,24.7450008392334,NaN,NaN,NaN,NaN,36.78200149536133,198.375,12.621000289916992,89.66799926757812,NaN,NaN,NaN,NaN,14.57800006866455,0.2370000034570694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,174.04600524902344,78.30699920654297,NaN,NaN,NaN,NaN,81.47599792480469,42.90700149536133,NaN,NaN,35.78099822998047,29.135000228881836,1.934999942779541,22.983999252319336,17.172000885009766,16.736000061035156,10.569000244140625,1.9429999589920044,NaN,NaN,103.927001953125,131.52099609375,21.656999588012695,11.17300033569336,30.33099937438965,26.499000549316406,0.8399999737739563,30.836999893188477,NaN,NaN,21.764999389648438,23.468000411987305,4.539000034332275,11.416000366210938
22,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23,C,2.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.249000072479248,11.583000183105469,NaN,NaN,72.46399688720703,150.99600219726562,NaN,NaN,0.06199999898672104,10.970000267028809,NaN,NaN,0.013000000268220901,23.714000701904297,7.2270002365112305,131.32400512695312,2.378999948501587,67.18399810791016,0.13699999451637268,38.83399963378906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.67499923706055,62.61000061035156,10.42199993133545,16.413999557495117,4.359000205993652,25.513999938964844,9.434000015258789,62.974998474121094,NaN,NaN,15.92199993133545,16.704999923706055,4.580999851226807,3.9830000400543213,6.460999965667725,5.3429999351501465,NaN,NaN,NaN,NaN,13.241999626159668,108.4729995727539,2.3359999656677246,14.979999542236328,1.4170000553131104,31.947999954223633,NaN,NaN,NaN,NaN,2.3350000381469727,22.736000061035156,0.0010000000474974513,14.508000373840332
24,M,2.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010000000474974513,36.59400177001953,NaN,NaN,0.028999999165534973,111.21499633789062,NaN,NaN,18.649999618530273,33.91899871826172,NaN,NaN,18.134000778198242,50.176998138427734,73.27400207519531,259.3590087890625,16.479999542236328,74.50299835205078,7.019999980926514,87.39099884033203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142.95399475097656,141.7169952392578,6.228000164031982,0.12300000339746475,18.59600067138672,4.466000080108643,97.27400207519531,78.2760009765625,NaN,NaN,46.18299865722656,42.75400161743164,10.72599983215332,16.663999557495117,9.673999786376953,8.779000282287598,14.335000038146973,28.617000579833984,4.4770002365112305,0.46299999952316284,25.964000701904297,39.36600112915039,2.246999979019165,0.004000000189989805,22.503999710083008,12.237000465393066,2.306999921798706,14.727999687194824,NaN,NaN,7.7129998207092285,5.644000053405762,NaN,NaN
25,C,3.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.057999610900879,60.27799987792969,NaN,NaN,39.020999908447266,49.183998107910156,0.0,0.0,8.548999786376953,15.465999603271484,NaN,NaN,8.947999954223633,19.43600082397461,101.552001953125,108.14600372314453,23.207000732421875,43.03200149536133,14.430999755859375,35.573001861572266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.97800064086914,46.29499816894531,NaN,NaN,0.0020000000949949026,20.2189998626709,45.02799987792969,71.44300079345703,NaN,NaN,22.843000411987305,32.00400161743164,6.872000217437744,3.999000072479248,12.668999671936035,16.323999404907227,4.48199987411499,0.08699999749660492,NaN,NaN,43.012001037597656,45.763999938964844,8.420000076293945,11.029000282287598,4.519000053405762,19.405000686645508,NaN,NaN,NaN,NaN,6.789999961853027,18.235000610351562,NaN,NaN
26,M,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.020999908447266,17.8700008392334,NaN,NaN,4.541999816894531,168.87100219726562,NaN,NaN,0.5619999766349792,33.159000396728516,NaN,NaN,NaN,NaN,19.999000549316406,217.43899536132812,10.531000137329102,59.04899978637695,4.525000095367432,66.29900360107422,NaN,NaN,2.809000015258789,10.027999877929688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,112.84100341796875,185.53399658203125,NaN,NaN,18.548999786376953,8.96500015258789,35.790000915527344,85.91000366210938,NaN,NaN,34.652000427246094,38.742000579833984,6.986999988555908,25.68400001525879,7.11899995803833,27.75,3.8259999752044678,11.72599983215332,NaN,NaN,67.12100219726562,38.90700149536133,14.35200023651123,0.09099999815225601,11.994999885559082,37.68199920654297,4.065999984741211,12.185999870300293,NaN,NaN,15.694000244140625,21.19099998474121,NaN,NaN
27,M,6.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.315999984741211,51.19200134277344,2.2829999923706055,26.591999053955078,8.329999923706055,158.53799438476562,NaN,NaN,16.882999420166016,18.39299964904785,NaN,NaN,10.482000350952148,21.711000442504883,72.25299835205078,135.64999389648438,21.009000778198242,56.426998138427734,4.618000030517578,54.02199935913086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,89.13600158691406,143.3459930419922,NaN,NaN,4.413000106811523,22.996999740600586,28.290000915527344,21.861000061035156,NaN,NaN,23.18899917602539,31.09000015258789,17.8799991607666,12.928999900817871,8.093000411987305,12.291999816894531,NaN,NaN,NaN,NaN,20.288000106811523,102.86900329589844,7.144000053405762,30.416000366210938,2.2829999923706055,51.16999816894531,3.937999963760376,24.663000106811523,NaN,NaN,1.0019999742507935,40.676998138427734,NaN,NaN
28,M,2.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.743000030517578,14.928000450134277,NaN,NaN,18.266000747680664,29.67799949645996,NaN,NaN,10.864999771118164,26.13599967956543,NaN,NaN,NaN,NaN,21.72800064086914,175.1020050048828,2.3269999027252197,53.77399826049805,4.559000015258789,52.347999572753906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.73100280761719,83.5459976196289,4.506999969482422,6.60699987411499,4.301000118255615,30.150999069213867,47.39799880981445,71.73999786376953,NaN,NaN,8.168000221252441,31.46299934387207,NaN,NaN,8.553000450134277,23.927000045776367,NaN,NaN,NaN,NaN,57.013999938964844,95.63300323486328,3.2950000762939453,23.777000427246094,44.902000427246094,14.225000381469727,9.432999610900879,11.555999755859375,NaN,NaN,29.41699981689453,14.918000221252441,NaN,NaN
29,M,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08100000023841858,22.93899917602539,NaN,NaN,2.309000015258789,149.40499877929688,NaN,NaN,15.85200023651123,27.243000030517578,NaN,NaN,NaN,NaN,70.47699737548828,227.51100158691406,25.016000747680664,61.090999603271484,4.177999973297119,95.3489990234375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121.72000122070312,91.97599792480469,NaN,NaN,6.6570000648498535,14.685999870300293,42.21500015258789,55.05099868774414,NaN,NaN,14.708999633789062,24.79800033569336,NaN,NaN,6.613999843597412,33.80699920654297,12.751999855041504,4.418000221252441,NaN,NaN,23.253000259399414,117.21499633789062,6.843999862670898,36.66899871826172,18.375,33.33599853515625,NaN,NaN,NaN,NaN,6.3470001220703125,7.706999778747559,NaN,NaN
30,C,2.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.107999801635742,12.50100040435791,NaN,NaN,30.974000930786133,108.55699920654297,NaN,NaN,4.232999801635742,20.650999069213867,NaN,NaN,0.21699999272823334,22.20199966430664,7.688000202178955,178.33399963378906,0.5860000252723694,34.65700149536133,0.09300000220537186,30.365999221801758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.5250015258789,83.19599914550781,14.812000274658203,12.005999565124512,14.918000221252441,5.627999782562256,40.47100067138672,111.9260025024414,NaN,NaN,8.107000350952148,13.718999862670898,NaN,NaN,12.218000411987305,0.6549999713897705,NaN,NaN,NaN,NaN,39.32899856567383,174.2689971923828,8.677000045776367,46.2760009765625,19.20199966430664,18.503999710083008,NaN,NaN,NaN,NaN,14.53499984741211,10.831999778747559,8.166999816894531,19.114999771118164
