42 of 48 units, , , ,V4e043_00, ,V4e044_00, ,V4e044_01, ,V4e044_02, ,V4e044_03, ,V4e044_04, ,V4e045_00, ,V4e045_01, ,V4e046_00, ,V4e046_01, ,V4e047_00, ,V4e048_00, ,V4e052_00, ,V4e053_00, ,V4e053_01, ,V4e054_00, ,V4e055_00, ,V4e055_01, ,V4e056_00, ,MTe037_00, ,MTe037_04, ,MTe038_00, ,MTe038_01, ,MTe038_02, ,MTe039_00, ,MTe039_01, ,MTe039_02, ,MTe039_03, ,MTe039_04, ,MTe040_00, ,MTe042_00, ,MTe042_02, ,MTe042_03, ,MTe049_00, ,MTe049_01, ,MTe050_00, ,MTe050_01, ,MTe051_00, ,MTe051_01, ,MTe051_02, ,MTe051_03, ,MTe051_04, 
trials,task,color,motion,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample
10,M,6.0,6.0,2.2880001068115234,10.687000274658203,29.948999404907227,39.3489990234375,35.14699935913086,38.52299880981445,23.77199935913086,13.074000358581543,NaN,NaN,NaN,NaN,87.18800354003906,36.39500045776367,NaN,NaN,71.76599884033203,47.91999816894531,36.499000549316406,15.763999938964844,41.84299850463867,29.854999542236328,197.73199462890625,101.15399932861328,35.652000427246094,28.503999710083008,71.25700378417969,124.08599853515625,NaN,NaN,8.538999557495117,15.168999671936035,25.908000946044922,43.14400100708008,NaN,NaN,122.88999938964844,70.17400360107422,29.16699981689453,15.951000213623047,4.514999866485596,37.14899826049805,166.17999267578125,97.36299896240234,61.00699996948242,22.836999893188477,NaN,NaN,48.922000885009766,111.40699768066406,65.572998046875,94.43199920654297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.99799919128418,22.959999084472656,NaN,NaN,NaN,NaN,119.03700256347656,163.3520050048828,NaN,NaN,105.26000213623047,151.5399932861328,30.663000106811523,20.253999710083008,51.0880012512207,37.584999084472656,6.3420000076293945,0.04399999976158142,NaN,NaN,NaN,NaN,NaN,NaN
11,M,7.0,6.0,4.5,6.349999904632568,40.14500045776367,47.867000579833984,35.68199920654297,34.99599838256836,13.939000129699707,26.384000778198242,NaN,NaN,NaN,NaN,69.35900115966797,25.1200008392334,4.505000114440918,4.066999912261963,38.790000915527344,44.89500045776367,37.08599853515625,16.66900062561035,52.5099983215332,43.279998779296875,77.64399719238281,168.99400329589844,30.542999267578125,34.430999755859375,61.63800048828125,99.46900177001953,NaN,NaN,2.2839999198913574,7.698999881744385,16.78700065612793,58.5989990234375,2.4590001106262207,3.75600004196167,42.83000183105469,89.58999633789062,33.91999816894531,17.756000518798828,0.0010000000474974513,4.663000106811523,114.48999786376953,50.6150016784668,18.00200080871582,20.07200050354004,NaN,NaN,91.89399719238281,105.91999816894531,93.10900115966797,80.30799865722656,NaN,NaN,NaN,NaN,NaN,NaN,2.3410000801086426,22.92300033569336,40.40299987792969,38.2239990234375,0.0,3.1429998874664307,NaN,NaN,96.25499725341797,62.47600173950195,NaN,NaN,42.470001220703125,128.5540008544922,7.813000202178955,46.051998138427734,37.479000091552734,44.124000549316406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,M,7.0,1.0,6.301000118255615,7.997000217437744,34.983001708984375,60.7140007019043,36.66999816894531,16.951000213623047,14.234999656677246,18.316999435424805,NaN,NaN,NaN,NaN,78.73300170898438,63.96099853515625,0.0430000014603138,7.497000217437744,73.0260009765625,38.86199951171875,47.667999267578125,21.30699920654297,119.61199951171875,28.197999954223633,151.50999450683594,98.70800018310547,46.867000579833984,48.137001037597656,59.17900085449219,169.6280059814453,NaN,NaN,8.5600004196167,4.0320000648498535,17.475000381469727,45.24300003051758,NaN,NaN,74.73500061035156,149.40899658203125,57.08300018310547,15.567999839782715,0.004000000189989805,8.397000312805176,60.617000579833984,120.38200378417969,8.038000106811523,9.654999732971191,NaN,NaN,107.35399627685547,128.53900146484375,104.2239990234375,208.4340057373047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.85800170898438,51.0620002746582,NaN,NaN,NaN,NaN,72.0250015258789,81.36799621582031,NaN,NaN,48.96900177001953,55.09600067138672,15.713000297546387,11.78499984741211,52.55799865722656,62.92499923706055,0.04800000041723251,19.47599983215332,NaN,NaN,NaN,NaN,NaN,NaN
13,M,1.0,7.0,4.218999862670898,0.7319999933242798,37.36600112915039,28.488000869750977,41.12099838256836,34.05400085449219,12.121000289916992,7.775000095367432,NaN,NaN,NaN,NaN,63.8390007019043,40.92499923706055,0.024000000208616257,14.883000373840332,43.92399978637695,38.665000915527344,30.24799919128418,13.701000213623047,29.215999603271484,43.61199951171875,132.302001953125,197.98500061035156,11.373000144958496,59.54899978637695,53.17300033569336,140.13900756835938,NaN,NaN,8.644000053405762,7.889999866485596,2.575000047683716,12.91100025177002,0.04500000178813934,11.734999656677246,62.387001037597656,67.66999816894531,63.132999420166016,35.071998596191406,6.605000019073486,21.840999603271484,137.8209991455078,148.8470001220703,41.70199966430664,71.86000061035156,NaN,NaN,134.9239959716797,91.68599700927734,121.21900177001953,99.94400024414062,NaN,NaN,NaN,NaN,NaN,NaN,11.668000221252441,18.09600067138672,25.93400001525879,22.868999481201172,0.004999999888241291,4.044000148773193,NaN,NaN,103.32599639892578,161.67100524902344,NaN,NaN,83.34200286865234,129.36199951171875,8.236000061035156,45.88600158691406,7.218999862670898,55.25899887084961,NaN,NaN,2.5950000286102295,0.0,NaN,NaN,NaN,NaN
14,C,2.0,2.0,NaN,NaN,25.166000366210938,60.027000427246094,34.02000045776367,37.93199920654297,18.610000610351562,4.034999847412109,NaN,NaN,NaN,NaN,24.135000228881836,52.887001037597656,1.8650000095367432,11.45199966430664,34.808998107910156,38.417999267578125,20.07699966430664,16.01099967956543,35.1510009765625,31.979000091552734,108.83999633789062,141.74899291992188,92.52799987792969,39.26100158691406,126.66000366210938,138.46400451660156,NaN,NaN,2.990000009536743,2.7790000438690186,26.461000442504883,41.70000076293945,6.664999961853027,0.0010000000474974513,62.3489990234375,69.31999969482422,23.194000244140625,11.187000274658203,8.890000343322754,11.633999824523926,119.96600341796875,46.17599868774414,49.792999267578125,0.1379999965429306,NaN,NaN,64.64600372314453,191.68099975585938,44.45500183105469,158.8040008544922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.795999526977539,52.356998443603516,NaN,NaN,NaN,NaN,163.90899658203125,109.75599670410156,28.392000198364258,8.050000190734863,125.0459976196289,35.52899932861328,22.599000930786133,4.324999809265137,53.236000061035156,47.04999923706055,0.0,0.0,6.455999851226807,0.10000000149011612,NaN,NaN,NaN,NaN
15,M,4.0,5.0,6.716000080108643,10.895999908447266,46.9109992980957,46.53099822998047,25.836999893188477,29.639999389648438,23.479000091552734,10.380000114440918,NaN,NaN,NaN,NaN,77.7959976196289,86.18299865722656,4.443999767303467,7.629000186920166,60.034000396728516,89.51799774169922,40.12200164794922,19.106000900268555,48.959999084472656,47.25600051879883,155.9219970703125,89.88500213623047,20.816999435424805,48.472999572753906,64.91300201416016,166.49899291992188,NaN,NaN,7.1529998779296875,6.276000022888184,40.28200149536133,133.91000366210938,0.014000000432133675,9.855999946594238,99.81099700927734,157.97500610351562,24.465999603271484,52.569000244140625,8.281999588012695,4.085000038146973,155.97999572753906,41.249000549316406,43.01100158691406,1.7489999532699585,NaN,NaN,99.4800033569336,119.95099639892578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.25,39.11000061035156,NaN,NaN,NaN,NaN,111.98200225830078,112.27100372314453,NaN,NaN,30.43600082397461,57.21099853515625,4.690999984741211,12.394000053405762,56.3390007019043,49.46500015258789,NaN,NaN,2.561000108718872,3.5460000038146973,NaN,NaN,NaN,NaN
16,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18,C,1.0,2.0,7.7779998779296875,7.724999904632568,29.263999938964844,38.77000045776367,37.25400161743164,26.476999282836914,18.761999130249023,11.031000137329102,NaN,NaN,NaN,NaN,82.36299896240234,41.654998779296875,6.52400016784668,7.599999904632568,18.881000518798828,41.196998596191406,15.444000244140625,11.347000122070312,58.30699920654297,24.940000534057617,98.20500183105469,138.50399780273438,18.472999572753906,65.36599731445312,41.13800048828125,190.8780059814453,NaN,NaN,6.2170000076293945,0.05400000140070915,68.64600372314453,11.939000129699707,NaN,NaN,64.30000305175781,109.83899688720703,33.564998626708984,16.374000549316406,8.911999702453613,0.017999999225139618,113.18299865722656,178.59300231933594,59.08300018310547,32.409000396728516,NaN,NaN,106.18199920654297,170.52699279785156,46.88600158691406,140.4720001220703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.066999435424805,31.26799964904785,NaN,NaN,NaN,NaN,183.9080047607422,153.35499572753906,21.05299949645996,22.658000946044922,46.180999755859375,94.18499755859375,20.78700065612793,25.20800018310547,24.68400001525879,113.21099853515625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19,M,1.0,2.0,NaN,NaN,15.375,50.85200119018555,47.54600143432617,49.928001403808594,15.621000289916992,5.35699987411499,NaN,NaN,NaN,NaN,91.14600372314453,75.81099700927734,4.2769999504089355,11.119999885559082,65.36499786376953,64.60299682617188,39.85300064086914,15.973999977111816,73.0780029296875,58.441001892089844,141.33599853515625,128.67799377441406,24.638999938964844,46.48699951171875,53.30099868774414,133.2689971923828,NaN,NaN,2.015000104904175,0.5429999828338623,16.594999313354492,15.739999771118164,8.5649995803833,11.279999732971191,72.8489990234375,67.87100219726562,10.237000465393066,21.881000518798828,0.0,0.004999999888241291,54.88600158691406,116.01399993896484,19.190000534057617,21.95400047302246,NaN,NaN,92.79199981689453,90.00599670410156,44.57400131225586,119.5469970703125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.45199966430664,39.73699951171875,NaN,NaN,NaN,NaN,91.08799743652344,121.6240005493164,NaN,NaN,53.70500183105469,136.4759979248047,2.259000062942505,34.08599853515625,34.77199935913086,109.2979965209961,0.0010000000474974513,7.85099983215332,NaN,NaN,NaN,NaN,NaN,NaN
20,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,M,1.0,6.0,4.10099983215332,0.3959999978542328,41.22200012207031,44.76900100708008,31.04800033569336,37.68600082397461,7.078999996185303,8.043000221252441,NaN,NaN,NaN,NaN,104.26399993896484,117.23799896240234,4.505000114440918,4.173999786376953,52.69900131225586,54.44499969482422,40.27899932861328,19.726999282836914,35.07600021362305,56.452999114990234,171.43600463867188,107.46299743652344,65.7699966430664,57.15700149536133,75.2249984741211,107.34200286865234,NaN,NaN,3.2730000019073486,14.767999649047852,15.468000411987305,24.518999099731445,NaN,NaN,40.52399826049805,116.45099639892578,38.3390007019043,25.597999572753906,2.2839999198913574,4.001999855041504,143.23599243164062,99.4010009765625,59.231998443603516,25.94099998474121,NaN,NaN,87.125,96.01799774169922,32.22999954223633,55.237998962402344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.770999908447266,62.80699920654297,NaN,NaN,NaN,NaN,109.85700225830078,124.73600006103516,0.0010000000474974513,7.554999828338623,101.48300170898438,123.44000244140625,20.909000396728516,9.50100040435791,39.444000244140625,57.73699951171875,0.05000000074505806,8.003000259399414,NaN,NaN,NaN,NaN,NaN,NaN
22,M,1.0,1.0,10.638999938964844,14.687000274658203,41.433998107910156,47.85900115966797,43.54999923706055,21.701000213623047,13.553999900817871,5.574999809265137,NaN,NaN,NaN,NaN,175.74600219726562,52.34400177001953,38.69900131225586,17.83300018310547,44.676998138427734,19.975000381469727,66.86299896240234,21.104999542236328,111.71499633789062,39.8390007019043,148.12899780273438,133.96200561523438,32.69599914550781,60.29399871826172,79.48400115966797,132.77499389648438,NaN,NaN,6.576000213623047,6.885000228881836,8.378999710083008,39.29499816894531,4.491000175476074,14.777999877929688,73.7979965209961,63.2239990234375,25.589000701904297,5.965000152587891,2.2699999809265137,4.001999855041504,174.6230010986328,60.928001403808594,56.02199935913086,9.909000396728516,NaN,NaN,44.48899841308594,121.43499755859375,40.11399841308594,160.26199340820312,NaN,NaN,NaN,NaN,NaN,NaN,2.2909998893737793,20.483999252319336,40.38199996948242,72.66100311279297,0.0430000014603138,25.738000869750977,NaN,NaN,131.4929962158203,213.947998046875,12.675999641418457,17.049999237060547,148.73199462890625,171.322998046875,64.99099731445312,32.52799987792969,30.575000762939453,106.19400024414062,0.013000000268220901,4.021999835968018,NaN,NaN,NaN,NaN,NaN,NaN
23,C,1.0,1.0,0.04100000113248825,7.614999771118164,26.888999938964844,45.69300079345703,31.621000289916992,24.742000579833984,8.425000190734863,13.994000434875488,NaN,NaN,NaN,NaN,73.65599822998047,86.37899780273438,7.484000205993652,4.0879998207092285,32.48099899291992,15.029999732971191,8.199000358581543,14.130999565124512,71.48100280761719,22.023000717163086,122.86900329589844,73.53299713134766,48.191001892089844,97.9540023803711,76.2249984741211,138.39500427246094,NaN,NaN,4.372000217437744,7.9670000076293945,18.2549991607666,21.861000061035156,9.62600040435791,2.992000102996826,38.89799880981445,92.6500015258789,18.114999771118164,5.5970001220703125,0.020999999716877937,0.0,107.76599884033203,27.211000442504883,29.81800079345703,0.061000000685453415,NaN,NaN,57.96799850463867,132.3090057373047,34.97800064086914,156.70799255371094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.670000076293945,47.70000076293945,2.296999931335449,14.583999633789062,NaN,NaN,92.9469985961914,102.07599639892578,6.126999855041504,3.946000099182129,58.939998626708984,120.177001953125,10.097000122070312,17.951000213623047,56.380001068115234,118.12000274658203,0.0,0.0010000000474974513,4.054999828338623,4.459000110626221,NaN,NaN,NaN,NaN
