26 of 43 units, , , ,V4e106_00, ,V4e106_05, ,V4e106_06, ,V4e107_00, ,V4e108_00, ,V4e109_00, ,V4e109_01, ,V4e110_00, ,V4e110_03, ,V4e111_00, ,V4e111_01, ,V4e118_00, ,V4e118_01, ,V4e119_00, ,V4e120_00, ,V4e120_01, ,V4e120_02, ,V4e120_04, ,V4e121_00, ,V4e122_00, ,V4e122_03, ,V4e123_00, ,MTe099_00, ,MTe101_00, ,MTe104_00, ,MTe105_00, 
trials,task,color,motion,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample
488,M,6.0,1.0,76.20600128173828,46.90700149536133,20.055999755859375,0.00800000037997961,NaN,NaN,8.47700023651123,4.008999824523926,11.484999656677246,14.107999801635742,77.00800323486328,84.37100219726562,NaN,NaN,96.16699981689453,83.60099792480469,NaN,NaN,38.55400085449219,8.277999877929688,NaN,NaN,NaN,NaN,8.868000030517578,11.112000465393066,32.86199951171875,32.926998138427734,12.744999885559082,15.437000274658203,33.0359992980957,24.579999923706055,18.822999954223633,0.14300000667572021,NaN,NaN,2.2939999103546143,0.0,31.854999542236328,47.09700012207031,12.027000427246094,7.168000221252441,11.92300033569336,8.510000228881836,10.833999633789062,16.614999771118164,11.085000038146973,6.76800012588501,NaN,NaN,5.730999946594238,6.0920000076293945
489,C,1.0,1.0,59.98899841308594,64.39299774169922,NaN,NaN,NaN,NaN,7.796999931335449,4.693999767303467,16.66200065612793,9.543000221252441,55.439998626708984,76.00399780273438,NaN,NaN,135.26400756835938,127.28800201416016,NaN,NaN,27.482999801635742,30.134000778198242,NaN,NaN,NaN,NaN,6.663000106811523,7.383999824523926,29.542999267578125,43.770999908447266,13.57699966430664,15.829999923706055,24.95199966430664,21.562999725341797,8.428000450134277,12.020000457763672,NaN,NaN,NaN,NaN,23.422000885009766,33.78499984741211,5.26800012588501,12.175999641418457,24.11400032043457,14.97599983215332,13.442000389099121,27.87700080871582,NaN,NaN,2.2839999198913574,13.491000175476074,4.322999954223633,7.577000141143799
490,C,2.0,2.0,47.35100173950195,80.94100189208984,NaN,NaN,NaN,NaN,4.3979997634887695,7.534999847412109,18.9689998626709,14.852999687194824,31.90399932861328,60.89699935913086,NaN,NaN,103.30899810791016,169.7989959716797,NaN,NaN,16.395999908447266,22.261999130249023,16.722000122070312,7.640999794006348,NaN,NaN,4.445000171661377,11.072999954223633,25.249000549316406,36.73099899291992,7.01200008392334,17.37700080871582,22.854000091552734,24.750999450683594,4.556000232696533,4.02400016784668,NaN,NaN,NaN,NaN,14.781000137329102,25.666000366210938,0.0,0.9340000152587891,1.406000018119812,13.574999809265137,17.143999099731445,4.514999866485596,NaN,NaN,4.789999961853027,14.319000244140625,NaN,NaN
491,M,2.0,2.0,72.99800109863281,101.30599975585938,NaN,NaN,NaN,NaN,NaN,NaN,12.506999969482422,15.005999565124512,54.13399887084961,58.53900146484375,NaN,NaN,128.47999572753906,119.99600219726562,NaN,NaN,31.610000610351562,61.50699996948242,NaN,NaN,NaN,NaN,6.703999996185303,6.8429999351501465,29.406999588012695,40.959999084472656,20.874000549316406,30.138999938964844,22.878000259399414,38.58700180053711,NaN,NaN,NaN,NaN,NaN,NaN,22.881000518798828,30.28499984741211,13.197999954223633,5.980999946594238,8.013999938964844,17.62299919128418,18.559999465942383,9.86400032043457,NaN,NaN,8.322999954223633,9.930000305175781,NaN,NaN
492,M,7.0,1.0,144.08200073242188,51.03499984741211,16.798999786376953,0.006000000052154064,NaN,NaN,34.03499984741211,4.906000137329102,20.149999618530273,16.39900016784668,76.302001953125,64.94499969482422,NaN,NaN,97.12999725341797,79.04100036621094,NaN,NaN,31.643999099731445,22.406999588012695,NaN,NaN,NaN,NaN,8.527000427246094,5.114999771118164,31.055999755859375,39.5359992980957,26.042999267578125,14.635000228881836,19.506999969482422,28.277000427246094,NaN,NaN,NaN,NaN,NaN,NaN,15.0649995803833,37.731998443603516,10.182000160217285,0.15000000596046448,20.44099998474121,11.189000129699707,11.229000091552734,12.10099983215332,12.932000160217285,15.79699993133545,NaN,NaN,5.855000019073486,4.020999908447266
493,M,6.0,6.0,78.81099700927734,37.52299880981445,22.027000427246094,0.3919999897480011,NaN,NaN,6.363999843597412,7.539999961853027,23.107999801635742,6.65500020980835,55.641998291015625,92.18599700927734,NaN,NaN,85.24099731445312,109.16100311279297,NaN,NaN,14.472000122070312,11.086999893188477,NaN,NaN,NaN,NaN,NaN,NaN,25.01300048828125,30.433000564575195,12.925000190734863,13.100000381469727,33.845001220703125,23.854000091552734,15.696999549865723,15.86299991607666,NaN,NaN,NaN,NaN,24.445999145507812,15.458000183105469,12.6850004196167,4.495999813079834,11.838000297546387,4.60099983215332,8.364999771118164,7.436999797821045,NaN,NaN,2.305999994277954,16.559999465942383,NaN,NaN
494,C,2.0,7.0,48.875,75.93599700927734,NaN,NaN,NaN,NaN,NaN,NaN,12.725000381469727,7.448999881744385,55.555999755859375,62.79199981689453,NaN,NaN,110.36299896240234,116.13600158691406,NaN,NaN,32.32500076293945,62.09400177001953,7.133999824523926,10.569999694824219,NaN,NaN,NaN,NaN,21.451000213623047,33.5260009765625,15.989999771118164,14.590999603271484,26.26099967956543,31.3799991607666,13.383999824523926,0.13099999725818634,NaN,NaN,NaN,NaN,22.184999465942383,17.908000946044922,6.642000198364258,4.070000171661377,10.677000045776367,11.609000205993652,12.873000144958496,11.91100025177002,5.585000038146973,13.895000457763672,NaN,NaN,NaN,NaN
495,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
496,M,4.0,3.0,61.79999923706055,38.597999572753906,30.7549991607666,0.5180000066757202,NaN,NaN,NaN,NaN,16.871999740600586,19.792999267578125,63.43000030517578,74.93499755859375,NaN,NaN,139.34500122070312,138.906005859375,NaN,NaN,33.96200180053711,13.645999908447266,NaN,NaN,NaN,NaN,8.631999969482422,10.170999526977539,30.73699951171875,34.49700164794922,14.032999992370605,12.684000015258789,25.90999984741211,30.31800079345703,NaN,NaN,NaN,NaN,NaN,NaN,25.600000381469727,17.735000610351562,8.079000473022461,1.5570000410079956,7.053999900817871,8.800999641418457,10.645999908447266,15.35200023651123,NaN,NaN,6.65500020980835,11.72599983215332,0.0010000000474974513,6.669000148773193
497,M,7.0,6.0,67.55599975585938,59.61800003051758,4.408999919891357,0.0,NaN,NaN,8.982999801635742,18.43600082397461,12.119000434875488,14.145999908447266,58.516998291015625,79.62000274658203,NaN,NaN,71.927001953125,128.7740020751953,NaN,NaN,19.738000869750977,7.811999797821045,8.032999992370605,0.0,NaN,NaN,8.883000373840332,7.514999866485596,31.716999053955078,40.59199905395508,17.836999893188477,23.469999313354492,30.777000427246094,18.673999786376953,13.027999877929688,17.47599983215332,NaN,NaN,NaN,NaN,20.948999404907227,12.86299991607666,12.274999618530273,0.26100000739097595,8.798999786376953,14.914999961853027,8.164999961853027,20.64299964904785,NaN,NaN,NaN,NaN,2.2699999809265137,0.0020000000949949026
498,C,4.0,3.0,53.895999908447266,58.779998779296875,NaN,NaN,NaN,NaN,12.267000198364258,4.006999969482422,12.817999839782715,13.73799991607666,66.35299682617188,85.47000122070312,NaN,NaN,127.39700317382812,172.97000122070312,NaN,NaN,25.908000946044922,8.718999862670898,NaN,NaN,NaN,NaN,NaN,NaN,30.459999084472656,41.86000061035156,22.66900062561035,22.465999603271484,34.38999938964844,23.051000595092773,11.927000045776367,10.937000274658203,NaN,NaN,NaN,NaN,23.322999954223633,8.130999565124512,12.494000434875488,3.296999931335449,21.33799934387207,14.586000442504883,9.357999801635742,16.114999771118164,NaN,NaN,6.599999904632568,10.758999824523926,2.2660000324249268,14.746000289916992
499,M,6.0,1.0,72.3239974975586,105.4729995727539,0.18000000715255737,31.459999084472656,NaN,NaN,10.767000198364258,11.348999977111816,11.107000350952148,17.861000061035156,58.48099899291992,79.4990005493164,NaN,NaN,62.56800079345703,91.9020004272461,NaN,NaN,12.282999992370605,22.472000122070312,NaN,NaN,2.7929999828338623,17.96299934387207,NaN,NaN,31.134000778198242,31.670000076293945,27.448999404907227,33.16699981689453,25.864999771118164,26.34000015258789,12.85099983215332,13.4350004196167,NaN,NaN,NaN,NaN,36.082000732421875,64.31999969482422,12.416999816894531,3.941999912261963,14.621999740600586,11.218999862670898,16.259000778198242,11.130000114440918,NaN,NaN,NaN,NaN,NaN,NaN
500,M,2.0,7.0,96.66999816894531,154.76300048828125,NaN,NaN,NaN,NaN,7.298999786376953,25.660999298095703,15.437000274658203,12.954000473022461,87.34400177001953,66.99700164794922,NaN,NaN,207.91099548339844,127.01799774169922,NaN,NaN,37.86000061035156,59.46799850463867,NaN,NaN,NaN,NaN,NaN,NaN,24.482999801635742,43.834999084472656,25.128999710083008,39.99300003051758,30.714000701904297,27.31399917602539,NaN,NaN,NaN,NaN,6.888000011444092,5.23199987411499,38.18199920654297,21.138999938964844,16.11199951171875,4.110000133514404,14.182999610900879,31.11400032043457,7.311999797821045,18.777999877929688,NaN,NaN,NaN,NaN,2.614000082015991,10.960000038146973
501,C,2.0,1.0,63.7400016784668,110.80000305175781,0.0010000000474974513,24.73699951171875,NaN,NaN,4.789000034332275,19.20199966430664,17.371000289916992,23.32200050354004,39.46699905395508,61.42599868774414,NaN,NaN,154.65899658203125,124.10700225830078,NaN,NaN,27.847999572753906,28.485000610351562,NaN,NaN,NaN,NaN,6.506999969482422,13.470000267028809,25.26799964904785,36.02199935913086,17.464000701904297,18.334999084472656,32.76599884033203,23.695999145507812,NaN,NaN,NaN,NaN,NaN,NaN,17.677000045776367,19.858999252319336,NaN,NaN,NaN,NaN,6.080999851226807,11.684000015258789,NaN,NaN,NaN,NaN,NaN,NaN
502,M,1.0,1.0,70.47000122070312,72.64199829101562,NaN,NaN,NaN,NaN,10.541000366210938,7.860000133514404,21.319000244140625,15.8100004196167,54.24599838256836,74.13500213623047,NaN,NaN,200.30499267578125,103.33599853515625,NaN,NaN,28.047000885009766,36.91699981689453,4.423999786376953,7.5329999923706055,NaN,NaN,6.326000213623047,15.123000144958496,28.351999282836914,41.67399978637695,25.687999725341797,14.732999801635742,28.660999298095703,26.312000274658203,25.94300079345703,16.25200080871582,NaN,NaN,NaN,NaN,24.799999237060547,25.076000213623047,7.938000202178955,0.29100000858306885,17.83099937438965,7.7829999923706055,5.236000061035156,4.0329999923706055,NaN,NaN,NaN,NaN,8.642000198364258,11.01200008392334
503,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
504,C,7.0,7.0,24.815000534057617,77.57599639892578,NaN,NaN,NaN,NaN,10.597999572753906,11.003000259399414,23.966999053955078,21.395999908447266,45.354000091552734,71.11699676513672,NaN,NaN,191.1020050048828,98.13500213623047,NaN,NaN,28.715999603271484,27.8799991607666,NaN,NaN,NaN,NaN,2.5209999084472656,7.507999897003174,27.871999740600586,49.79399871826172,11.208000183105469,18.06999969482422,27.07200050354004,26.746000289916992,8.295999526977539,14.928999900817871,NaN,NaN,NaN,NaN,20.41699981689453,22.35700035095215,6.020999908447266,7.826000213623047,5.415999889373779,12.187999725341797,8.194000244140625,9.031999588012695,NaN,NaN,4.343999862670898,11.720999717712402,7.60099983215332,13.619000434875488
505,C,7.0,1.0,72.95899963378906,83.64900207519531,NaN,NaN,NaN,NaN,17.43400001525879,15.319000244140625,16.888999938964844,21.07699966430664,77.90499877929688,77.06900024414062,NaN,NaN,183.1320037841797,148.8730010986328,NaN,NaN,36.23899841308594,10.626999855041504,NaN,NaN,NaN,NaN,10.045999526977539,7.730999946594238,35.013999938964844,38.45199966430664,27.506999969482422,25.270999908447266,24.68899917602539,24.301000595092773,16.344999313354492,12.086999893188477,NaN,NaN,NaN,NaN,31.538000106811523,30.534000396728516,6.763000011444092,7.063000202178955,8.656999588012695,19.441999435424805,13.98799991607666,12.00100040435791,NaN,NaN,NaN,NaN,2.243000030517578,7.921000003814697
506,M,1.0,1.0,105.0790023803711,57.768001556396484,NaN,NaN,NaN,NaN,19.295000076293945,17.979000091552734,22.15399932861328,23.48200035095215,74.52899932861328,73.42500305175781,NaN,NaN,166.31399536132812,125.53299713134766,NaN,NaN,11.845000267028809,35.09600067138672,NaN,NaN,NaN,NaN,6.564000129699707,8.680999755859375,28.76300048828125,37.222999572753906,19.35700035095215,17.87299919128418,24.55500030517578,34.25199890136719,NaN,NaN,NaN,NaN,NaN,NaN,23.611000061035156,6.705999851226807,14.322999954223633,3.878000020980835,6.442999839782715,35.85900115966797,3.9719998836517334,12.130999565124512,4.401000022888184,7.573999881744385,2.249000072479248,7.390999794006348,13.682999610900879,14.416000366210938
507,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
508,C,7.0,2.0,33.67900085449219,53.75400161743164,NaN,NaN,NaN,NaN,NaN,NaN,14.621000289916992,21.597999572753906,76.12999725341797,57.9900016784668,NaN,NaN,114.30000305175781,72.21499633789062,NaN,NaN,17.031999588012695,21.121000289916992,NaN,NaN,NaN,NaN,NaN,NaN,20.85099983215332,37.75,22.767000198364258,7.558000087738037,19.520999908447266,33.05099868774414,NaN,NaN,NaN,NaN,NaN,NaN,25.13599967956543,15.897000312805176,15.435999870300293,4.056000232696533,6.86899995803833,13.36400032043457,12.63700008392334,11.5,NaN,NaN,2.26200008392334,0.05299999937415123,10.86299991607666,14.515999794006348
509,C,7.0,6.0,44.630001068115234,21.523000717163086,NaN,NaN,NaN,NaN,6.415999889373779,7.5320000648498535,8.532999992370605,18.10700035095215,34.446998596191406,58.71900177001953,NaN,NaN,106.69999694824219,51.766998291015625,NaN,NaN,28.3700008392334,16.96500015258789,NaN,NaN,9.770000457763672,8.949999809265137,12.46399974822998,7.113999843597412,31.851999282836914,26.76799964904785,16.802000045776367,14.609999656677246,20.756999969482422,29.465999603271484,2.260999917984009,4.0329999923706055,NaN,NaN,NaN,NaN,21.128999710083008,49.220001220703125,8.809000015258789,10.520000457763672,3.496999979019165,15.458000183105469,6.685999870300293,4.008999824523926,NaN,NaN,6.6570000648498535,10.534000396728516,5.875999927520752,13.37600040435791
510,M,1.0,6.0,63.27399826049805,42.91899871826172,0.6940000057220459,3.0350000858306885,NaN,NaN,3.5339999198913574,5.815000057220459,16.472000122070312,14.119000434875488,44.20000076293945,145.7429962158203,NaN,NaN,113.27200317382812,137.86599731445312,NaN,NaN,39.90999984741211,53.060001373291016,NaN,NaN,NaN,NaN,12.147000312805176,10.215999603271484,36.724998474121094,40.58000183105469,27.764999389648438,18.423999786376953,31.559999465942383,30.632999420166016,NaN,NaN,NaN,NaN,NaN,NaN,35.76100158691406,16.371000289916992,6.058000087738037,3.569000005722046,9.557999610900879,12.307999610900879,2.191999912261963,10.769000053405762,NaN,NaN,3.4040000438690186,3.0429999828338623,2.36299991607666,9.345000267028809
511,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
512,M,7.0,2.0,69.7249984741211,43.59400177001953,17.702999114990234,0.31299999356269836,NaN,NaN,17.579999923706055,3.9649999141693115,20.441999435424805,23.722000122070312,54.231998443603516,58.69300079345703,NaN,NaN,112.33699798583984,106.38500213623047,NaN,NaN,29.79400062561035,15.531999588012695,NaN,NaN,2.309999942779541,18.23699951171875,6.618000030517578,6.855000019073486,25.111000061035156,38.92100143432617,17.78499984741211,5.999000072479248,28.176000595092773,34.87099838256836,13.206000328063965,0.0010000000474974513,NaN,NaN,17.624000549316406,14.420999526977539,23.822999954223633,21.349000930786133,12.755000114440918,10.326000213623047,15.293000221252441,4.236000061035156,NaN,NaN,NaN,NaN,10.407999992370605,17.549999237060547,NaN,NaN
513,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
514,M,7.0,2.0,52.89899826049805,101.67400360107422,0.0,0.0,NaN,NaN,NaN,NaN,16.166000366210938,14.505000114440918,43.97600173950195,90.26399993896484,NaN,NaN,117.34100341796875,109.62799835205078,NaN,NaN,20.445999145507812,25.249000549316406,NaN,NaN,NaN,NaN,NaN,NaN,25.915000915527344,38.391998291015625,20.854000091552734,9.342000007629395,38.5629997253418,28.378000259399414,NaN,NaN,NaN,NaN,NaN,NaN,39.0629997253418,21.18600082397461,8.444000244140625,0.0010000000474974513,26.606000900268555,10.069999694824219,NaN,NaN,NaN,NaN,NaN,NaN,8.338000297546387,8.892999649047852
515,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
516,M,1.0,2.0,34.01499938964844,99.072998046875,NaN,NaN,NaN,NaN,11.255999565124512,14.890000343322754,13.34000015258789,4.059999942779541,71.6729965209961,111.13800048828125,NaN,NaN,133.656005859375,101.81700134277344,NaN,NaN,23.986000061035156,59.55400085449219,NaN,NaN,NaN,NaN,4.500999927520752,11.861000061035156,24.69099998474121,37.277000427246094,22.663999557495117,16.826000213623047,26.461999893188477,25.541000366210938,11.104999542236328,14.994000434875488,NaN,NaN,1.2009999752044678,9.916999816894531,24.961999893188477,45.571998596191406,14.371999740600586,3.9730000495910645,21.0310001373291,25.926000595092773,NaN,NaN,NaN,NaN,9.145999908447266,4.033999919891357,10.4399995803833,8.031999588012695
517,M,2.0,1.0,56.867000579833984,95.9800033569336,NaN,NaN,NaN,NaN,7.135000228881836,21.808000564575195,21.739999771118164,47.59299850463867,74.08799743652344,80.0459976196289,NaN,NaN,139.16299438476562,88.37699890136719,NaN,NaN,34.926998138427734,35.59299850463867,NaN,NaN,NaN,NaN,4.521999835968018,7.872000217437744,26.17300033569336,45.242000579833984,20.861000061035156,23.88599967956543,30.257999420166016,28.434999465942383,NaN,NaN,NaN,NaN,NaN,NaN,28.139999389648438,8.394000053405762,14.62399959564209,7.947999954223633,24.242000579833984,30.524999618530273,NaN,NaN,NaN,NaN,4.673999786376953,18.187000274658203,11.484999656677246,14.27299976348877
518,C,7.0,1.0,55.71699905395508,63.66600036621094,NaN,NaN,NaN,NaN,NaN,NaN,20.735000610351562,16.100000381469727,38.86600112915039,80.41100311279297,NaN,NaN,99.4229965209961,119.12200164794922,NaN,NaN,9.470999717712402,12.960000038146973,NaN,NaN,NaN,NaN,6.658999919891357,11.300999641418457,28.05299949645996,25.990999221801758,11.156999588012695,17.180999755859375,21.285999298095703,19.000999450683594,NaN,NaN,NaN,NaN,NaN,NaN,15.119999885559082,14.182999610900879,10.920000076293945,8.79699993133545,4.497000217437744,15.062000274658203,NaN,NaN,NaN,NaN,NaN,NaN,2.312000036239624,9.755000114440918
519,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
520,M,6.0,7.0,71.9729995727539,37.43600082397461,NaN,NaN,NaN,NaN,NaN,NaN,14.347999572753906,15.119000434875488,53.52199935913086,63.00899887084961,NaN,NaN,120.46199798583984,118.88300323486328,NaN,NaN,17.28700065612793,46.946998596191406,NaN,NaN,NaN,NaN,NaN,NaN,29.277000427246094,35.02799987792969,15.795000076293945,24.905000686645508,32.14699935913086,25.31599998474121,NaN,NaN,NaN,NaN,NaN,NaN,18.733999252319336,44.06100082397461,6.2220001220703125,4.000999927520752,16.770000457763672,13.767000198364258,NaN,NaN,NaN,NaN,3.184999942779541,7.65500020980835,6.633999824523926,16.753000259399414
521,M,2.0,2.0,111.85800170898438,101.14199829101562,NaN,NaN,NaN,NaN,NaN,NaN,12.26099967956543,11.888999938964844,53.4900016784668,55.79499816894531,NaN,NaN,33.361000061035156,56.9630012512207,NaN,NaN,37.32099914550781,30.18600082397461,NaN,NaN,NaN,NaN,NaN,NaN,32.19599914550781,34.58000183105469,22.42300033569336,25.63599967956543,26.53700065612793,25.52899932861328,NaN,NaN,NaN,NaN,NaN,NaN,27.19700050354004,15.012999534606934,14.710000038146973,4.000999927520752,14.965999603271484,15.583999633789062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
522,C,6.0,7.0,56.1879997253418,56.34299850463867,8.42199993133545,0.0,NaN,NaN,2.2880001068115234,4.001999855041504,27.952999114990234,18.094999313354492,44.099998474121094,69.95600128173828,NaN,NaN,137.27999877929688,204.1219940185547,NaN,NaN,21.149999618530273,31.03499984741211,NaN,NaN,NaN,NaN,NaN,NaN,27.65999984741211,36.327999114990234,15.553000450134277,21.219999313354492,30.13599967956543,20.763999938964844,NaN,NaN,NaN,NaN,NaN,NaN,30.85099983215332,21.511999130249023,6.553999900817871,0.04500000178813934,10.284000396728516,12.062000274658203,NaN,NaN,NaN,NaN,NaN,NaN,11.045999526977539,11.184000015258789
