33 of 36 units, , , , ,V4e040_00, , , ,V4e040_01, , , ,V4e041_00, , , ,V4e042_00, , , ,V4e045_00, , , ,V4e045_01, , , ,V4e045_02, , , ,V4e045_03, , , ,V4e047_00, , , ,V4e047_01, , , ,V4e048_00, , , ,V4e048_01, , , ,V4e052_00, , , ,V4e053_00, , , ,V4e054_00, , , ,V4e055_00, , , ,V4e056_00, , , ,V4e056_01, , , ,V4e056_02, , , ,V4e056_03, , , ,V4e057_00, , , ,V4e057_01, , , ,MTe034_00, , , ,MTe035_00, , , ,MTe036_00, , , ,MTe036_01, , , ,MTe036_02, , , ,MTe037_00, , , ,MTe038_00, , , ,MTe039_00, , , ,MTe049_00, , , ,MTe050_00, , , ,MTe051_00, , , 
trials,task,correct,color,motion,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample
697,M,1,1.0,7.0,9.954000473022461,13.666000366210938,7.441999912261963,6.90500020980835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.388999938964844,52.452999114990234,39.159000396728516,26.961999893188477,NaN,NaN,NaN,NaN,4.609000205993652,15.309000015258789,19.344999313354492,6.892000198364258,NaN,NaN,NaN,NaN,55.11199951171875,88.23400115966797,119.79100036621094,97.59200286865234,NaN,NaN,NaN,NaN,43.448001861572266,36.15399932861328,48.78900146484375,148.51499938964844,NaN,NaN,NaN,NaN,4.427000045776367,12.708999633789062,10.105999946594238,15.694000244140625,49.042999267578125,71.58200073242188,39.617000579833984,79.4469985961914,12.437000274658203,10.66100025177002,12.413999557495117,15.07800006866455,98.302001953125,124.42500305175781,104.58999633789062,142.08700561523438,32.9900016784668,21.547000885009766,26.114999771118164,32.97700119018555,NaN,NaN,NaN,NaN,30.538999557495117,0.9079999923706055,23.469999313354492,45.49700164794922,8.37600040435791,2.743000030517578,19.466999053955078,50.15299987792969,35.95100021362305,71.42900085449219,83.04199981689453,143.25,NaN,NaN,NaN,NaN,40.1619987487793,51.8489990234375,52.50400161743164,50.60100173950195,160.23399353027344,203.60699462890625,165.91000366210938,267.8240051269531,108.61699676513672,114.7750015258789,99.35600280761719,154.052001953125,11.47599983215332,27.479999542236328,33.09600067138672,40.472999572753906,18.965999603271484,16.523000717163086,41.79199981689453,15.267000198364258,37.21500015258789,24.618000030517578,12.625,37.80799865722656,43.83599853515625,29.238000869750977,24.68400001525879,75.38899993896484,28.827999114990234,27.511999130249023,30.27899932861328,34.20600128173828,11.47599983215332,19.625999450683594,9.223999977111816,42.62200164794922,10.503999710083008,16.820999145507812,17.8439998626709,4.546000003814697,122.23699951171875,68.96800231933594,61.95100021362305,115.50199890136719
698,C,0,4.0,3.0,4.340000152587891,9.892999649047852,3.174999952316284,14.503000259399414,2.3919999599456787,12.067000389099121,6.982999801635742,4.013000011444092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.45599937438965,34.04600143432617,52.599998474121094,15.527999877929688,NaN,NaN,NaN,NaN,4.5970001220703125,20.29800033569336,10.263999938964844,0.04100000113248825,8.065999984741211,4.248000144958496,6.50600004196167,7.980999946594238,67.2509994506836,41.185001373291016,88.58799743652344,78.18800354003906,NaN,NaN,NaN,NaN,45.659000396728516,83.70700073242188,67.69499969482422,161.11500549316406,NaN,NaN,NaN,NaN,14.456000328063965,6.2220001220703125,8.95199966430664,14.345999717712402,58.48699951171875,53.3129997253418,76.11000061035156,43.1870002746582,6.761000156402588,8.618000030517578,6.4679999351501465,42.849998474121094,62.15599822998047,58.082000732421875,57.709999084472656,93.86499786376953,30.57200050354004,19.860000610351562,41.15999984741211,42.43199920654297,NaN,NaN,NaN,NaN,2.688999891281128,5.714000225067139,4.366000175476074,33.93600082397461,5.708000183105469,11.50100040435791,2.2890000343322754,21.85300064086914,34.957000732421875,56.71900177001953,26.44499969482422,169.67599487304688,NaN,NaN,NaN,NaN,43.888999938964844,32.987998962402344,32.242000579833984,29.27199935913086,182.0500030517578,170.39999389648438,136.0399932861328,212.48399353027344,152.73599243164062,145.69200134277344,113.82099914550781,160.21600341796875,16.44300079345703,28.242000579833984,18.665000915527344,15.446999549865723,11.0649995803833,31.718000411987305,15.553000450134277,23.461999893188477,14.42300033569336,15.755000114440918,11.086999893188477,51.96099853515625,58.823001861572266,34.92300033569336,31.77199935913086,54.39099884033203,35.51900100708008,33.637001037597656,36.525001525878906,35.20899963378906,28.510000228881836,12.444999694824219,3.433000087738037,24.36199951171875,23.981000900268555,22.02899932861328,6.656000137329102,16.652999877929688,79.86000061035156,79.41100311279297,57.18000030517578,64.20500183105469
699,C,1,7.0,1.0,4.538000106811523,2.809999942779541,3.9639999866485596,9.809000015258789,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.68199920654297,63.12799835205078,70.74500274658203,68.59600067138672,NaN,NaN,NaN,NaN,8.70199966430664,36.176998138427734,29.624000549316406,9.067000389099121,NaN,NaN,NaN,NaN,66.25,116.76399993896484,73.8740005493164,102.10700225830078,NaN,NaN,NaN,NaN,33.797000885009766,163.09500122070312,101.55400085449219,127.19400024414062,NaN,NaN,NaN,NaN,4.556000232696533,12.39900016784668,6.670000076293945,14.760000228881836,46.19499969482422,46.55099868774414,38.07899856567383,45.9640007019043,2.384999990463257,9.043999671936035,7.943999767303467,30.83799934387207,76.61000061035156,28.820999145507812,45.82099914550781,227.2530059814453,4.834000110626221,19.996000289916992,20.535999298095703,17.236000061035156,NaN,NaN,NaN,NaN,3.0190000534057617,0.0,0.013000000268220901,31.621000289916992,0.11500000208616257,2.6510000228881836,1.9880000352859497,33.43199920654297,51.19900131225586,42.388999938964844,17.716999053955078,118.00199890136719,NaN,NaN,NaN,NaN,62.90999984741211,75.36900329589844,66.02899932861328,34.18000030517578,250.0290069580078,163.4199981689453,142.80799865722656,265.7330017089844,161.34800720214844,161.56700134277344,138.52999877929688,194.39700317382812,41.849998474121094,40.698001861572266,12.4399995803833,15.177000045776367,20.738000869750977,26.777999877929688,12.432999610900879,7.857999801635742,9.946000099182129,33.08399963378906,13.618000030517578,27.320999145507812,70.68099975585938,30.562999725341797,45.62300109863281,42.597999572753906,24.676000595092773,26.684999465942383,26.229000091552734,22.667999267578125,14.440999984741211,24.47599983215332,3.742000102996826,8.85099983215332,18.45199966430664,21.065000534057617,24.332000732421875,23.577999114990234,106.37000274658203,142.22999572753906,92.7239990234375,100.33300018310547
700,M,1,6.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.75899887084961,87.23100280761719,125.4530029296875,33.375999450683594,NaN,NaN,NaN,NaN,20.711000442504883,8.788000106811523,16.91699981689453,6.623000144958496,4.302999973297119,2.243000030517578,12.197999954223633,8.270999908447266,58.03499984741211,81.61599731445312,125.49600219726562,116.4010009765625,NaN,NaN,NaN,NaN,39.59700012207031,109.63099670410156,76.30000305175781,95.54900360107422,NaN,NaN,NaN,NaN,2.3980000019073486,4.559000015258789,20.19099998474121,16.84000015258789,79.83100128173828,50.20000076293945,54.38800048828125,57.63399887084961,10.720999717712402,12.513999938964844,16.551000595092773,23.617000579833984,81.50499725341797,165.66400146484375,146.63400268554688,103.39199829101562,20.065000534057617,85.43000030517578,48.573001861572266,57.604000091552734,NaN,NaN,NaN,NaN,26.18600082397461,28.93400001525879,30.20400047302246,43.215999603271484,14.215999603271484,23.534000396728516,39.702999114990234,36.625,35.18899917602539,120.33599853515625,78.36799621582031,60.59700012207031,0.11599999666213989,6.375,20.17799949645996,0.0,42.76100158691406,48.76100158691406,52.284000396728516,44.472999572753906,137.031005859375,205.84800720214844,146.60899353027344,166.93499755859375,133.0659942626953,148.1510009765625,93.67400360107422,140.9149932861328,14.430000305175781,18.577999114990234,14.112000465393066,1.6649999618530273,35.82400131225586,24.974000930786133,41.939998626708984,16.441999435424805,9.59000015258789,36.316001892089844,17.2450008392334,28.65999984741211,35.03499984741211,33.07600021362305,35.40999984741211,44.67300033569336,40.18299865722656,32.23099899291992,26.07699966430664,26.27400016784668,4.638000011444092,6.763999938964844,8.326000213623047,8.071999549865723,13.428000450134277,20.80699920654297,12.15999984741211,17.23900032043457,95.05599975585938,51.486000061035156,84.0199966430664,76.63700103759766
701,M,1,4.0,5.0,6.13100004196167,10.696000099182129,4.23199987411499,6.853000164031982,NaN,NaN,NaN,NaN,4.218999862670898,0.03099999949336052,2.242000102996826,0.0,NaN,NaN,NaN,NaN,37.75299835205078,58.19499969482422,21.22800064086914,40.72100067138672,NaN,NaN,NaN,NaN,14.26200008392334,18.485000610351562,2.2720000743865967,3.0920000076293945,NaN,NaN,NaN,NaN,70.072998046875,54.279998779296875,64.48999786376953,65.86799621582031,NaN,NaN,NaN,NaN,44.375999450683594,36.56399917602539,81.4219970703125,89.4219970703125,NaN,NaN,NaN,NaN,2.4010000228881836,4.478000164031982,9.62399959564209,22.631000518798828,36.805999755859375,50.202999114990234,47.816001892089844,51.2140007019043,1.5750000476837158,15.883999824523926,8.881999969482422,54.457000732421875,2.437999963760376,32.8650016784668,58.064998626708984,123.75599670410156,22.159000396728516,38.01499938964844,12.449999809265137,84.7490005493164,NaN,NaN,NaN,NaN,0.11999999731779099,8.178999900817871,4.435999870300293,26.152000427246094,0.29899999499320984,23.066999435424805,0.09000000357627869,54.757999420166016,25.992000579833984,87.26799774169922,13.647000312805176,135.35800170898438,NaN,NaN,NaN,NaN,30.172000885009766,14.024999618530273,48.79999923706055,43.108001708984375,91.03900146484375,104.83200073242188,160.73399353027344,201.49600219726562,126.79299926757812,126.76300048828125,89.79100036621094,169.68699645996094,2.506999969482422,31.989999771118164,31.28700065612793,31.341999053955078,18.42300033569336,8.776000022888184,38.35900115966797,44.75600051879883,27.729999542236328,37.16400146484375,14.439000129699707,11.204000473022461,79.74500274658203,41.347999572753906,13.760000228881836,66.90399932861328,30.243999481201172,24.045000076293945,20.84000015258789,21.195999145507812,20.96500015258789,11.173999786376953,8.560999870300293,35.34000015258789,23.974000930786133,25.615999221801758,8.055000305175781,19.165000915527344,39.500999450683594,73.44100189208984,71.94999694824219,115.53199768066406
702,C,1,2.0,1.0,4.052999973297119,2.8289999961853027,0.026000000536441803,7.547999858856201,0.1940000057220459,0.3050000071525574,1.9889999628067017,0.6269999742507935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.93199920654297,62.263999938964844,64.76000213623047,19.902999877929688,11.041999816894531,10.33899974822998,2.0339999198913574,5.818999767303467,17.25200080871582,25.76300048828125,21.98900032043457,5.294000148773193,10.663999557495117,7.947000026702881,8.607000350952148,12.265999794006348,80.7509994506836,40.540000915527344,70.46099853515625,69.74700164794922,NaN,NaN,NaN,NaN,37.71799850463867,81.39700317382812,77.2030029296875,142.82400512695312,0.09300000220537186,6.327000141143799,24.381000518798828,4.104000091552734,4.343999862670898,2.2909998893737793,2.2679998874664307,19.099000930786133,48.1870002746582,44.93899917602539,74.25800323486328,62.10200119018555,6.556000232696533,0.013000000268220901,14.189000129699707,18.735000610351562,54.52000045776367,32.6150016784668,88.3759994506836,145.7310028076172,5.445000171661377,8.192000389099121,38.00699996948242,19.510000228881836,NaN,NaN,NaN,NaN,0.11400000005960464,0.0,4.320000171661377,18.44499969482422,0.09700000286102295,0.02500000037252903,8.406000137329102,13.581000328063965,86.83300018310547,4.436999797821045,94.72100067138672,69.16200256347656,NaN,NaN,NaN,NaN,70.98600006103516,30.10300064086914,64.9280014038086,31.54800033569336,120.47799682617188,175.70599365234375,129.88900756835938,224.38099670410156,132.92999267578125,190.45199584960938,107.3479995727539,174.5449981689453,29.690000534057617,15.541000366210938,8.934000015258789,11.032999992370605,32.941001892089844,31.698999404907227,8.083999633789062,32.19499969482422,13.354000091552734,21.482999801635742,15.845000267028809,31.483999252319336,43.03799819946289,61.5359992980957,61.35599899291992,78.6760025024414,36.87200164794922,30.177000045776367,27.020999908447266,43.847999572753906,11.701000213623047,15.213000297546387,7.136000156402588,22.54599952697754,14.543000221252441,10.437000274658203,14.6899995803833,11.097000122070312,59.821998596191406,86.33100128173828,71.99400329589844,89.17900085449219
703,C,1,6.0,1.0,6.303999900817871,6.639999866485596,4.519000053405762,0.703000009059906,0.20800000429153442,9.460000038146973,41.54199981689453,3.115999937057495,6.4770002365112305,7.960999965667725,2.061000108718872,1.9869999885559082,NaN,NaN,NaN,NaN,17.85300064086914,87.62300109863281,53.624000549316406,53.55500030517578,NaN,NaN,NaN,NaN,2.4089999198913574,22.17099952697754,25.913999557495117,15.62600040435791,NaN,NaN,NaN,NaN,70.26899719238281,59.75299835205078,12.543999671936035,47.263999938964844,NaN,NaN,NaN,NaN,59.53499984741211,114.56500244140625,67.42500305175781,136.4429931640625,4.618000030517578,31.55299949645996,9.270000457763672,13.050000190734863,1.4270000457763672,3.25600004196167,10.909000396728516,14.512999534606934,55.137001037597656,58.555999755859375,38.95399856567383,35.321998596191406,10.713000297546387,20.562000274658203,2.4170000553131104,29.073999404907227,26.018999099731445,44.87099838256836,13.112000465393066,159.07699584960938,4.764999866485596,27.19700050354004,27.50200080871582,53.08000183105469,NaN,NaN,NaN,NaN,6.882999897003174,12.36299991607666,7.01800012588501,27.195999145507812,0.2070000022649765,9.142999649047852,13.696000099182129,34.4640007019043,63.60499954223633,105.10399627685547,16.53700065612793,89.03600311279297,2.2899999618530273,2.2939999103546143,0.0,0.0020000000949949026,35.30699920654297,28.999000549316406,40.1510009765625,46.72700119018555,137.46099853515625,137.6529998779297,131.04100036621094,307.3190002441406,166.6020050048828,89.23100280761719,137.5469970703125,173.07000732421875,19.500999450683594,22.17300033569336,8.461999893188477,37.32500076293945,26.98699951171875,5.60699987411499,11.791000366210938,37.840999603271484,2.5169999599456787,11.069999694824219,19.948999404907227,27.91200065612793,80.43599700927734,16.82699966430664,12.163999557495117,36.15999984741211,20.336999893188477,30.947999954223633,18.579999923706055,19.718000411987305,13.48900032043457,20.97100067138672,2.328000068664551,31.033000946044922,19.726999282836914,22.101999282836914,12.199999809265137,33.24399948120117,52.823001861572266,80.3759994506836,68.79199981689453,91.02899932861328
704,C,1,7.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.99599838256836,41.63399887084961,87.52899932861328,59.90999984741211,NaN,NaN,NaN,NaN,7.486000061035156,13.295000076293945,9.138999938964844,6.296999931335449,4.76200008392334,18.45199966430664,8.055999755859375,8.59000015258789,88.47200012207031,54.02399826049805,74.14700317382812,23.37700080871582,NaN,NaN,NaN,NaN,43.60900115966797,82.81300354003906,97.48799896240234,138.2050018310547,NaN,NaN,NaN,NaN,3.5160000324249268,7.583000183105469,10.309000015258789,12.944999694824219,69.25900268554688,55.04100036621094,53.87799835205078,44.39500045776367,6.3520002365112305,0.06400000303983688,6.489999771118164,5.954999923706055,107.5469970703125,22.444000244140625,25.19099998474121,146.6479949951172,29.040000915527344,7.699999809265137,19.988000869750977,63.41299819946289,NaN,NaN,NaN,NaN,11.010000228881836,3.885999917984009,2.3489999771118164,44.78300094604492,4.916999816894531,3.994999885559082,6.428999900817871,18.97800064086914,180.23300170898438,69.01399993896484,44.73400115966797,200.41900634765625,16.49799919128418,6.400000095367432,0.03999999910593033,17.64699935913086,12.656000137329102,21.615999221801758,23.823999404907227,28.475000381469727,154.8000030517578,191.8769989013672,132.33999633789062,219.18800354003906,114.39099884033203,141.03199768066406,106.00900268554688,160.61099243164062,26.770000457763672,23.14699935913086,10.52400016784668,29.795000076293945,47.141998291015625,21.91200065612793,20.66699981689453,29.701000213623047,22.666000366210938,30.63599967956543,11.555000305175781,14.520999908447266,66.06800079345703,96.59600067138672,69.83200073242188,62.99599838256836,38.71900177001953,37.42399978637695,21.201000213623047,18.43600082397461,12.010000228881836,15.286999702453613,14.489999771118164,8.687999725341797,27.44700050354004,14.763999938964844,19.94099998474121,14.630000114440918,54.1870002746582,117.01599884033203,85.48200225830078,80.83200073242188
705,M,0,6.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.0600004196167,60.11600112915039,44.599998474121094,25.20599937438965,NaN,NaN,NaN,NaN,4.372000217437744,10.151000022888184,0.0,0.0010000000474974513,0.06499999761581421,6.442999839782715,4.658999919891357,7.488999843597412,66.84600067138672,81.4020004272461,54.3129997253418,64.66799926757812,NaN,NaN,NaN,NaN,35.27000045776367,129.09100341796875,82.00199890136719,124.66100311279297,NaN,NaN,NaN,NaN,6.671000003814697,11.576000213623047,7.014999866485596,17.836000442504883,47.736000061035156,69.20899963378906,57.03499984741211,46.81999969482422,4.863999843597412,21.93899917602539,14.142999649047852,41.1619987487793,82.31500244140625,56.66899871826172,59.19599914550781,157.6009979248047,16.510000228881836,44.90299987792969,27.9060001373291,48.53099822998047,NaN,NaN,NaN,NaN,7.413000106811523,13.751999855041504,0.14100000262260437,37.66299819946289,2.7160000801086426,10.055999755859375,4.343999862670898,30.672000885009766,110.18599700927734,78.6500015258789,55.09199905395508,88.32499694824219,0.11699999868869781,6.389999866485596,0.07999999821186066,0.10700000077486038,22.56800079345703,29.084999084472656,21.250999450683594,25.72100067138672,127.03099822998047,171.5760040283203,138.39599609375,243.69200134277344,108.7750015258789,147.32699584960938,101.65499877929688,173.47999572753906,28.118999481201172,28.32200050354004,15.630999565124512,6.697999954223633,31.35300064086914,20.763999938964844,14.545999526977539,19.492000579833984,13.847000122070312,30.735000610351562,10.920000076293945,32.275001525878906,66.22799682617188,45.81100082397461,62.22700119018555,43.45399856567383,33.35599899291992,18.35700035095215,21.2189998626709,9.22700023651123,18.365999221801758,34.84299850463867,10.951000213623047,4.97599983215332,19.80299949645996,13.829999923706055,25.51099967956543,15.26099967956543,87.04399871826172,119.92500305175781,95.02400207519531,88.43399810791016
706,M,1,2.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.55799865722656,35.47800064086914,16.29199981689453,64.12200164794922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.892999649047852,5.677999973297119,2.816999912261963,10.538000106811523,61.24399948120117,111.41999816894531,111.49700164794922,29.423999786376953,NaN,NaN,NaN,NaN,80.35700225830078,93.98999786376953,60.525001525878906,146.2209930419922,NaN,NaN,NaN,NaN,0.05700000002980232,0.02500000037252903,4.526000022888184,16.437000274658203,31.875,66.01799774169922,60.012001037597656,56.457000732421875,4.120999813079834,14.232000350952148,20.565000534057617,34.301998138427734,57.34000015258789,37.89500045776367,49.45600128173828,86.43599700927734,14.111000061035156,18.253000259399414,17.270999908447266,33.202999114990234,NaN,NaN,NaN,NaN,2.441999912261963,14.42300033569336,6.535999774932861,20.39900016784668,0.10899999737739563,8.848999977111816,1.6030000448226929,28.187000274658203,104.97899627685547,92.4540023803711,86.96800231933594,86.61399841308594,NaN,NaN,NaN,NaN,41.487998962402344,40.15299987792969,31.21299934387207,33.02199935913086,138.156005859375,173.5500030517578,179.80299377441406,193.39599609375,109.84700012207031,135.08700561523438,117.22899627685547,173.81700134277344,8.32800006866455,18.30699920654297,9.25100040435791,11.359000205993652,15.03600025177002,7.0980000495910645,8.607999801635742,18.569000244140625,20.420000076293945,31.111000061035156,4.103000164031982,41.26300048828125,86.17900085449219,45.27000045776367,33.077999114990234,25.17799949645996,26.207000732421875,27.191999435424805,14.795000076293945,44.95199966430664,16.00200080871582,12.340999603271484,14.697999954223633,0.12999999523162842,18.834999084472656,16.281999588012695,14.145000457763672,9.107999801635742,83.44000244140625,56.93199920654297,57.56800079345703,62.060001373291016
707,M,1,1.0,6.0,5.375999927520752,8.807999610900879,17.304000854492188,0.04899999871850014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.591999053955078,56.81800079345703,48.22800064086914,47.70100021362305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09099999815225601,4.21999979019165,11.161999702453613,2.384000062942505,42.8650016784668,24.926000595092773,45.12200164794922,45.90299987792969,NaN,NaN,NaN,NaN,86.78299713134766,35.57699966430664,61.417999267578125,126.4729995727539,0.10899999737739563,0.9079999923706055,13.734000205993652,28.451000213623047,6.214000225067139,9.055999755859375,4.310999870300293,15.114999771118164,47.41999816894531,60.66299819946289,28.420000076293945,73.91999816894531,13.491000175476074,18.85300064086914,14.006999969482422,30.474000930786133,110.0999984741211,59.016998291015625,40.6609992980957,121.29499816894531,12.234999656677246,22.64900016784668,37.28499984741211,13.312999725341797,NaN,NaN,NaN,NaN,16.31999969482422,12.755000114440918,20.264999389648438,28.20199966430664,4.940000057220459,10.095999717712402,10.758999824523926,25.527000427246094,52.62799835205078,69.64800262451172,84.0979995727539,127.49600219726562,NaN,NaN,NaN,NaN,55.46200180053711,28.875999450683594,30.87299919128418,82.66600036621094,204.2550048828125,152.01600646972656,207.42300415039062,195.37399291992188,147.44200134277344,114.11000061035156,122.37200164794922,143.98199462890625,14.097999572753906,12.944000244140625,23.795000076293945,27.3700008392334,12.585000038146973,7.357999801635742,22.488000869750977,21.55299949645996,12.880000114440918,12.6899995803833,22.030000686645508,29.055999755859375,47.56100082397461,42.448001861572266,61.4630012512207,54.2859992980957,26.572999954223633,23.489999771118164,17.56100082397461,23.159000396728516,6.697000026702881,24.476999282836914,8.812999725341797,11.196999549865723,12.609999656677246,24.11199951171875,10.82699966430664,7.251999855041504,25.104999542236328,59.80500030517578,33.775001525878906,71.6719970703125
708,M,1,6.0,1.0,10.880000114440918,6.039999961853027,6.581999778747559,4.020999908447266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.33399963378906,27.663000106811523,57.29800033569336,52.428001403808594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.795000076293945,10.993000030517578,6.229000091552734,8.111000061035156,97.68699645996094,21.68400001525879,60.426998138427734,46.99599838256836,NaN,NaN,NaN,NaN,40.88800048828125,61.0880012512207,104.47799682617188,90.81300354003906,NaN,NaN,NaN,NaN,6.0980000495910645,8.451000213623047,2.6679999828338623,10.01200008392334,62.599998474121094,60.266998291015625,43.66400146484375,33.95100021362305,10.406000137329102,4.829999923706055,13.416000366210938,36.4370002746582,63.198001861572266,27.882999420166016,27.76799964904785,129.5679931640625,44.54999923706055,16.16900062561035,18.691999435424805,89.99199676513672,NaN,NaN,NaN,NaN,22.386999130249023,7.929999828338623,21.04599952697754,24.798999786376953,28.520000457763672,5.015999794006348,5.494999885559082,46.224998474121094,91.53500366210938,66.58999633789062,79.44999694824219,146.06300354003906,0.13500000536441803,6.255000114440918,13.883999824523926,14.027999877929688,25.402000427246094,30.83799934387207,28.69700050354004,32.108001708984375,116.14700317382812,198.45599365234375,186.9199981689453,329.0509948730469,115.87100219726562,109.11499786376953,148.95799255371094,211.13999938964844,16.59000015258789,23.89900016784668,17.8799991607666,27.472000122070312,25.666000366210938,14.381999969482422,16.423999786376953,16.055999755859375,22.740999221801758,18.115999221801758,16.5310001373291,12.156000137329102,47.04399871826172,31.30699920654297,37.57600021362305,56.42599868774414,30.55900001525879,18.768999099731445,24.07200050354004,52.452999114990234,5.408999919891357,11.657999992370605,6.484000205993652,42.402000427246094,20.011999130249023,22.113000869750977,25.054000854492188,8.37600040435791,91.16100311279297,87.1510009765625,87.81300354003906,109.08999633789062
709,C,1,1.0,1.0,0.07999999821186066,2.2760000228881836,12.437999725341797,10.305999755859375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.74700164794922,54.858001708984375,70.8759994506836,63.18600082397461,NaN,NaN,NaN,NaN,16.84000015258789,18.924999237060547,27.656999588012695,11.222999572753906,4.26800012588501,10.281000137329102,6.497000217437744,4.169000148773193,118.50599670410156,77.46600341796875,96.0979995727539,70.91799926757812,13.539999961853027,4.113999843597412,16.48200035095215,14.8100004196167,55.380001068115234,85.6989974975586,79.21499633789062,157.49000549316406,18.3439998626709,9.404999732971191,0.8679999709129333,0.0,NaN,NaN,NaN,NaN,54.03799819946289,40.23099899291992,80.99400329589844,79.58999633789062,14.550000190734863,0.03500000014901161,14.92300033569336,21.066999435424805,64.04000091552734,35.97100067138672,138.4510040283203,251.16400146484375,13.303000450134277,32.47800064086914,31.85300064086914,22.500999450683594,NaN,NaN,NaN,NaN,2.433000087738037,6.671000003814697,15.524999618530273,44.80099868774414,0.14000000059604645,4.381999969482422,7.718999862670898,37.15599822998047,76.91699981689453,40.7130012512207,92.87100219726562,101.77400207519531,NaN,NaN,NaN,NaN,38.15599822998047,39.22999954223633,33.06800079345703,47.178001403808594,229.3090057373047,190.72500610351562,147.1230010986328,253.3209991455078,171.21400451660156,168.25799560546875,114.18599700927734,172.28700256347656,30.374000549316406,22.327999114990234,15.180999755859375,18.018999099731445,24.14900016784668,29.03499984741211,8.843999862670898,7.974999904632568,12.90999984741211,18.395999908447266,16.280000686645508,29.323999404907227,61.409000396728516,62.38100051879883,69.29900360107422,44.275001525878906,36.14699935913086,46.26300048828125,42.257999420166016,33.93299865722656,14.79800033569336,17.332000732421875,12.380999565124512,7.985000133514404,12.604999542236328,16.256000518798828,9.350000381469727,21.10300064086914,53.305999755859375,101.63999938964844,52.887001037597656,126.55799865722656
