30 of 38 units, , , ,V4e043_00, ,V4e043_01, ,V4e044_00, ,V4e045_00, ,V4e046_00, ,V4e047_00, ,V4e048_00, ,V4e048_01, ,V4e052_00, ,V4e052_01, ,V4e052_02, ,V4e052_03, ,V4e052_04, ,V4e053_00, ,V4e053_01, ,V4e054_00, ,MTe037_00, ,MTe038_00, ,MTe039_00, ,MTe039_02, ,MTe040_00, ,MTe041_00, ,MTe041_01, ,MTe042_00, ,MTe042_02, ,MTe049_00, ,MTe050_00, ,MTe050_01, ,MTe051_00, ,MTe051_01, 
trials,task,color,motion,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample,cue,sample
10,M,5.0,4.0,129.04600524902344,94.13099670410156,8.64799976348877,0.07400000095367432,146.93600463867188,124.41699981689453,20.615999221801758,30.075000762939453,258.1700134277344,168.87600708007812,NaN,NaN,145.80599975585938,220.58399963378906,NaN,NaN,49.49700164794922,83.46800231933594,0.04899999871850014,11.255000114440918,NaN,NaN,NaN,NaN,NaN,NaN,73.47000122070312,61.44900131225586,8.873000144958496,36.4109992980957,94.20800018310547,133.1230010986328,208.27000427246094,287.72698974609375,76.77200317382812,297.8800048828125,101.81199645996094,128.9720001220703,NaN,NaN,88.54499816894531,72.3010025024414,21.33300018310547,70.78900146484375,NaN,NaN,47.83700180053711,87.85299682617188,42.2859992980957,77.74600219726562,47.564998626708984,81.08100128173828,12.654000282287598,21.738000869750977,0.04500000178813934,0.0010000000474974513,52.999000549316406,54.41999816894531,4.372000217437744,27.114999771118164
11,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12,M,4.0,3.0,171.98500061035156,90.38700103759766,13.765000343322754,2.23799991607666,125.71499633789062,70.54399871826172,13.838000297546387,9.649999618530273,152.4739990234375,119.8239974975586,NaN,NaN,166.593994140625,284.1510009765625,NaN,NaN,77.34300231933594,88.7020034790039,2.2699999809265137,0.7940000295639038,NaN,NaN,NaN,NaN,NaN,NaN,46.249000549316406,125.22799682617188,0.3240000009536743,11.92199993133545,74.20700073242188,95.87799835205078,199.8300018310547,336.91400146484375,50.06800079345703,260.93499755859375,53.36199951171875,150.45399475097656,NaN,NaN,57.5989990234375,109.51599884033203,12.892000198364258,29.07699966430664,NaN,NaN,55.051998138427734,80.94499969482422,NaN,NaN,29.084999084472656,118.5989990234375,0.14000000059604645,73.47000122070312,0.0,0.08100000023841858,2.5759999752044678,4.073999881744385,2.811000108718872,27.607999801635742
13,C,7.0,1.0,80.5270004272461,55.02299880981445,1.6319999694824219,1.2549999952316284,18.841999053955078,76.34300231933594,18.586999893188477,0.18799999356269836,156.14500427246094,261.1189880371094,NaN,NaN,186.9969940185547,173.6479949951172,NaN,NaN,108.65499877929688,76.63800048828125,23.59600067138672,4.210000038146973,NaN,NaN,NaN,NaN,11.263999938964844,4.002999782562256,63.15800094604492,87.12100219726562,2.315000057220459,45.32699966430664,69.01699829101562,132.66299438476562,154.27699279785156,335.3299865722656,33.95100021362305,240.4530029296875,120.01799774169922,190.5659942626953,NaN,NaN,70.35199737548828,70.49800109863281,16.67099952697754,106.70700073242188,NaN,NaN,37.79999923706055,55.3489990234375,26.08799934387207,70.00499725341797,36.02899932861328,91.16400146484375,18.288999557495117,22.19300079345703,0.0010000000474974513,4.01800012588501,0.0,0.0,4.46999979019165,18.95400047302246
14,M,2.0,7.0,209.17999267578125,99.98400115966797,10.550000190734863,2.13700008392334,80.10399627685547,38.52399826049805,25.141000747680664,11.817000389099121,132.33900451660156,163.58299255371094,NaN,NaN,134.9530029296875,207.79299926757812,NaN,NaN,115.11199951171875,107.43800354003906,30.187000274658203,18.507999420166016,NaN,NaN,NaN,NaN,4.541999816894531,20.163000106811523,67.86799621582031,113.9530029296875,11.99899959564209,19.312000274658203,61.35499954223633,63.53300094604492,196.77999877929688,380.9649963378906,76.13899993896484,159.79800415039062,88.38600158691406,193.67999267578125,NaN,NaN,97.7300033569336,91.16999816894531,27.509000778198242,126.16100311279297,NaN,NaN,66.8010025024414,88.22000122070312,41.07899856567383,81.05899810791016,42.6609992980957,82.97200012207031,20.829999923706055,21.541000366210938,2.2699999809265137,0.0020000000949949026,0.8090000152587891,14.67300033569336,4.316999912261963,33.409000396728516
15,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,C,2.0,2.0,130.0240020751953,84.51300048828125,NaN,NaN,22.341999053955078,53.58000183105469,2.2699999809265137,4.0370001792907715,217.94000244140625,242.02499389648438,NaN,NaN,129.71400451660156,214.3509979248047,NaN,NaN,83.84100341796875,111.06400299072266,9.859000205993652,29.638999938964844,NaN,NaN,NaN,NaN,0.029999999329447746,11.206000328063965,101.25,89.41100311279297,19.0310001373291,22.297000885009766,55.43000030517578,131.74899291992188,234.8730010986328,259.6239929199219,93.34400177001953,315.72900390625,131.27000427246094,121.6240005493164,NaN,NaN,120.62899780273438,116.4469985961914,46.54199981689453,52.23500061035156,NaN,NaN,80.11399841308594,85.8270034790039,42.96799850463867,70.88400268554688,45.0099983215332,91.47100067138672,29.19099998474121,87.0459976196289,7.117000102996826,54.33100128173828,6.704999923706055,4.085000038146973,6.478000164031982,14.657999992370605
18,C,3.0,4.0,134.0500030517578,97.06199645996094,NaN,NaN,83.1989974975586,74.77999877929688,2.3480000495910645,8.163999557495117,74.39199829101562,230.44000244140625,NaN,NaN,75.29100036621094,208.61900329589844,NaN,NaN,104.01000213623047,171.17100524902344,37.48400115966797,3.9489998817443848,NaN,NaN,NaN,NaN,6.303999900817871,4.004000186920166,137.43699645996094,94.57499694824219,4.5279998779296875,34.757999420166016,76.11599731445312,118.92500305175781,181.52999877929688,279.1400146484375,40.683998107910156,222.42100524902344,106.04499816894531,107.79000091552734,NaN,NaN,86.11000061035156,88.77100372314453,18.562000274658203,55.57500076293945,NaN,NaN,48.67100143432617,69.35399627685547,NaN,NaN,22.540000915527344,130.78199768066406,22.586999893188477,40.439998626708984,0.8519999980926514,9.57699966430664,10.42199993133545,8.168999671936035,0.06199999898672104,34.507999420166016
19,M,3.0,4.0,180.85400390625,74.93299865722656,NaN,NaN,121.39099884033203,73.91999816894531,26.190000534057617,10.86299991607666,190.9320068359375,203.85899353027344,9.947999954223633,1.0820000171661377,108.50800323486328,246.48500061035156,NaN,NaN,102.25900268554688,78.53800201416016,29.475000381469727,0.01600000075995922,NaN,NaN,NaN,NaN,7.853000164031982,4.011000156402588,55.26300048828125,120.09300231933594,4.815999984741211,28.844999313354492,62.28200149536133,116.35600280761719,200.81300354003906,277.8450012207031,105.88800048828125,240.58599853515625,78.14399719238281,156.1439971923828,NaN,NaN,58.42499923706055,119.19499969482422,50.58000183105469,65.4489974975586,NaN,NaN,49.1349983215332,75.74800109863281,42.96200180053711,66.0989990234375,28.775999069213867,106.63300323486328,28.964000701904297,50.2869987487793,4.197000026702881,10.625,0.10400000214576721,11.246999740600586,8.531999588012695,30.777999877929688
20,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,C,2.0,7.0,163.41700744628906,60.882999420166016,13.677000045776367,3.2820000648498535,76.4800033569336,59.459999084472656,12.45199966430664,4.010000228881836,136.51499938964844,197.45799255371094,1.2120000123977661,8.079999923706055,78.375,223.1510009765625,NaN,NaN,49.97999954223633,133.7949981689453,4.9029998779296875,15.060999870300293,NaN,NaN,NaN,NaN,0.0,0.1940000057220459,33.95000076293945,99.30799865722656,4.104000091552734,17.697999954223633,83.1449966430664,133.17599487304688,137.0399932861328,339.47900390625,63.83599853515625,164.33200073242188,57.231998443603516,88.0009994506836,NaN,NaN,118.16600036621094,99.75199890136719,22.097000122070312,111.36299896240234,NaN,NaN,44.529998779296875,72.27999877929688,18.98699951171875,79.14099884033203,58.3390007019043,72.78099822998047,19.30699920654297,13.156999588012695,2.2699999809265137,0.003000000026077032,65.26799774169922,54.290000915527344,6.775000095367432,24.402000427246094
22,C,7.0,2.0,139.62600708007812,74.7229995727539,9.982999801635742,0.0010000000474974513,71.18699645996094,49.32500076293945,2.8959999084472656,6.546999931335449,112.14099884033203,171.06199645996094,NaN,NaN,81.64299774169922,216.4409942626953,NaN,NaN,79.2300033569336,115.572998046875,8.715999603271484,4.017000198364258,NaN,NaN,NaN,NaN,NaN,NaN,72.00700378417969,170.5659942626953,14.319000244140625,31.23200035095215,88.3550033569336,128.48699951171875,197.1540069580078,296.9880065917969,55.78099822998047,246.27499389648438,51.49100112915039,155.93699645996094,NaN,NaN,83.13700103759766,96.05899810791016,13.64900016784668,71.58999633789062,NaN,NaN,58.35200119018555,82.71499633789062,26.974000930786133,63.183998107910156,22.30500030517578,124.08899688720703,12.45300006866455,26.083999633789062,0.621999979019165,6.875999927520752,19.641000747680664,35.564998626708984,6.060999870300293,30.08099937438965
23,M,7.0,7.0,159.44000244140625,269.9630126953125,9.881999969482422,8.82699966430664,202.5030059814453,236.5800018310547,23.538999557495117,37.27199935913086,295.2279968261719,142.23399353027344,NaN,NaN,180.92799377441406,176.927001953125,NaN,NaN,33.89099884033203,115.22599792480469,2.2909998893737793,11.281000137329102,NaN,NaN,NaN,NaN,NaN,NaN,114.18399810791016,141.27999877929688,13.986000061035156,46.16699981689453,105.55000305175781,107.41600036621094,219.79200744628906,388.18499755859375,88.4469985961914,169.1999969482422,125.33599853515625,272.9419860839844,NaN,NaN,86.63500213623047,81.18299865722656,29.60700035095215,90.9489974975586,NaN,NaN,48.731998443603516,71.88600158691406,47.52399826049805,59.28200149536133,24.909000396728516,108.72699737548828,17.59000015258789,43.73899841308594,0.02199999988079071,7.4770002365112305,9.560999870300293,5.236999988555908,4.438000202178955,32.237998962402344
24,M,6.0,6.0,179.6020050048828,36.88999938964844,NaN,NaN,149.75900268554688,36.625999450683594,22.0939998626709,7.545000076293945,147.76100158691406,184.19200134277344,NaN,NaN,124.12000274658203,257.9549865722656,NaN,NaN,73.65899658203125,123.88999938964844,28.590999603271484,5.736000061035156,NaN,NaN,NaN,NaN,NaN,NaN,42.50299835205078,140.3000030517578,0.1080000028014183,24.80500030517578,89.87999725341797,84.99099731445312,232.96099853515625,249.16900634765625,90.57099914550781,231.27000427246094,90.85600280761719,111.44499969482422,NaN,NaN,107.56999969482422,94.83899688720703,59.770999908447266,65.09600067138672,NaN,NaN,90.36799621582031,71.89700317382812,42.25,71.01100158691406,29.945999145507812,85.48600006103516,8.682999610900879,46.880001068115234,0.02500000037252903,4.046999931335449,2.2899999618530273,19.027999877929688,2.138000011444092,11.017999649047852
25,-,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,M,2.0,7.0,138.28900146484375,106.2760009765625,7.502999782562256,0.02500000037252903,125.75700378417969,104.29499816894531,12.468000411987305,11.189000129699707,182.33299255371094,262.1289978027344,NaN,NaN,126.02799987792969,198.74000549316406,NaN,NaN,98.73999786376953,125.7300033569336,24.2450008392334,11.35099983215332,NaN,NaN,NaN,NaN,NaN,NaN,61.12699890136719,125.87699890136719,2.309999942779541,18.34600067138672,62.30699920654297,85.44000244140625,187.67599487304688,329.8429870605469,104.85099792480469,157.23699951171875,66.51200103759766,125.80799865722656,NaN,NaN,92.95700073242188,96.07099914550781,15.958000183105469,89.48500061035156,NaN,NaN,47.77399826049805,75.51899719238281,43.75199890136719,58.819000244140625,29.676000595092773,105.85900115966797,12.78499984741211,20.45599937438965,0.0010000000474974513,7.550000190734863,78.48899841308594,85.24199676513672,0.5400000214576721,34.02199935913086
27,C,2.0,7.0,151.46800231933594,81.19499969482422,NaN,NaN,29.47100067138672,60.512001037597656,7.853000164031982,7.131999969482422,128.55099487304688,250.62600708007812,NaN,NaN,114.2509994506836,177.08399963378906,NaN,NaN,74.16200256347656,104.7249984741211,14.654000282287598,7.872000217437744,NaN,NaN,NaN,NaN,NaN,NaN,95.8489990234375,115.6729965209961,11.746999740600586,33.09600067138672,81.26799774169922,79.9540023803711,182.63600158691406,313.489990234375,6.992000102996826,150.88999938964844,84.13899993896484,157.0469970703125,NaN,NaN,106.58000183105469,112.9540023803711,8.807999610900879,84.10199737548828,NaN,NaN,67.86699676513672,59.82899856567383,17.924999237060547,88.74700164794922,15.32699966430664,127.19499969482422,8.506999969482422,55.433998107910156,0.28600001335144043,9.557999610900879,31.410999298095703,56.500999450683594,0.0020000000949949026,14.055999755859375
28,M,1.0,6.0,147.9199981689453,225.38800048828125,17.215999603271484,11.083000183105469,129.23599243164062,118.9469985961914,16.773000717163086,13.430999755859375,248.0500030517578,248.58999633789062,8.49899959564209,12.031999588012695,110.82099914550781,183.45700073242188,NaN,NaN,91.94000244140625,93.26200103759766,24.05699920654297,4.195000171661377,NaN,NaN,NaN,NaN,10.855999946594238,3.997999906539917,77.18099975585938,120.7030029296875,0.414000004529953,35.1609992980957,116.72200012207031,127.68499755859375,188.17599487304688,258.760009765625,131.2519989013672,219.7239990234375,122.41300201416016,76.64800262451172,NaN,NaN,83.28900146484375,94.8740005493164,29.211999893188477,85.01499938964844,NaN,NaN,46.9379997253418,62.12099838256836,49.599998474121094,79.02999877929688,58.362998962402344,116.31700134277344,31.134000778198242,39.59199905395508,2.194000005722046,0.15199999511241913,28.520000457763672,58.29600143432617,11.243000030517578,35.23500061035156
29,C,1.0,2.0,158.49600219726562,28.770999908447266,2.26200008392334,0.14300000667572021,71.34300231933594,61.19599914550781,10.369999885559082,3.4059998989105225,162.76800537109375,245.4759979248047,NaN,NaN,92.49199676513672,261.51800537109375,NaN,NaN,39.47999954223633,133.04400634765625,4.498000144958496,12.28499984741211,NaN,NaN,NaN,NaN,6.459000110626221,10.850000381469727,91.13700103759766,106.83200073242188,0.09799999743700027,27.01300048828125,97.1709976196289,146.2969970703125,178.34300231933594,228.7779998779297,64.35900115966797,304.81298828125,142.0850067138672,90.97200012207031,NaN,NaN,48.74599838256836,94.70500183105469,22.834999084472656,56.49100112915039,NaN,NaN,50.297000885009766,69.27300262451172,16.134000778198242,65.54399871826172,56.31800079345703,112.61799621582031,27.288000106811523,24.724000930786133,4.2779998779296875,11.552000045776367,0.06800000369548798,20.17300033569336,2.444999933242798,25.858999252319336
30,C,6.0,1.0,143.91799926757812,44.09299850463867,12.020000457763672,4.113999843597412,88.15399932861328,76.44400024414062,8.274999618530273,7.383999824523926,220.16799926757812,193.79600524902344,NaN,NaN,140.38600158691406,247.68600463867188,NaN,NaN,57.87300109863281,118.62100219726562,4.313000202178955,4.004000186920166,NaN,NaN,NaN,NaN,NaN,NaN,79.73200225830078,62.5989990234375,11.5,20.795000076293945,55.26300048828125,118.85399627685547,166.98399353027344,317.3330078125,96.8270034790039,214.30499267578125,63.220001220703125,229.91600036621094,NaN,NaN,105.80500030517578,62.40599822998047,25.815000534057617,93.58699798583984,NaN,NaN,39.547000885009766,90.85099792480469,30.427000045776367,74.94100189208984,31.913000106811523,161.04400634765625,18.98900032043457,26.9689998626709,4.571000099182129,11.14900016784668,15.173999786376953,1.190000057220459,9.194000244140625,33.81700134277344
31,M,1.0,1.0,149.04200744628906,200.78900146484375,4.566999912261963,10.053999900817871,105.79100036621094,139.09800720214844,10.413000106811523,19.503000259399414,297.1059875488281,230.2220001220703,NaN,NaN,99.73400115966797,203.44700622558594,NaN,NaN,100.25700378417969,104.41300201416016,18.70199966430664,11.611000061035156,NaN,NaN,NaN,NaN,NaN,NaN,34.35499954223633,139.34300231933594,6.054999828338623,10.977999687194824,100.94400024414062,145.69200134277344,171.4810028076172,348.61700439453125,124.802001953125,273.1159973144531,50.24700164794922,265.1809997558594,NaN,NaN,59.67300033569336,87.29000091552734,36.244998931884766,85.05000305175781,NaN,NaN,61.257999420166016,58.395999908447266,49.43199920654297,79.46600341796875,30.67799949645996,120.5989990234375,13.986000061035156,26.36400032043457,0.003000000026077032,13.70300006866455,10.854000091552734,19.628000259399414,4.390999794006348,40.89699935913086
32,C,2.0,6.0,105.07099914550781,109.75800323486328,0.0010000000474974513,4.001999855041504,37.18299865722656,67.59200286865234,9.34000015258789,2.6679999828338623,122.79499816894531,303.89599609375,8.802000045776367,2.6429998874664307,164.36000061035156,242.6320037841797,NaN,NaN,59.91999816894531,113.43399810791016,15.769000053405762,14.298999786376953,NaN,NaN,NaN,NaN,NaN,NaN,86.29199981689453,80.64199829101562,8.597000122070312,23.308000564575195,54.36800003051758,80.46399688720703,162.85499572753906,321.2569885253906,5.4670000076293945,236.59300231933594,105.79199981689453,196.59300231933594,NaN,NaN,46.784000396728516,95.74099731445312,16.099000930786133,74.84500122070312,NaN,NaN,43.025001525878906,84.03299713134766,23.951000213623047,86.26499938964844,26.308000564575195,127.16400146484375,36.65800094604492,46.76900100708008,16.489999771118164,14.720000267028809,29.55900001525879,34.720001220703125,17.035999298095703,39.05799865722656
