37 of 48 units, , , , ,V4e111_00, , , ,V4e111_01, , , ,V4e111_02, , , ,V4e111_03, , , ,V4e112_00, , , ,V4e112_01, , , ,V4e113_00, , , ,V4e113_02, , , ,V4e115_00, , , ,V4e115_01, , , ,V4e115_03, , , ,V4e116_00, , , ,V4e116_02, , , ,V4e116_03, , , ,V4e117_00, , , ,V4e119_00, , , ,V4e119_01, , , ,V4e122_00, , , ,V4e122_01, , , ,V4e122_02, , , ,MTe079_00, , , ,MTe079_01, , , ,MTe079_02, , , ,MTe081_00, , , ,MTe081_01, , , ,MTe083_00, , , ,MTe083_01, , , ,MTe083_02, , , ,MTe095_00, , , ,MTe095_01, , , ,MTe096_00, , , ,MTe096_01, , , ,MTe097_00, , , ,MTe097_01, , , ,MTe097_02, , , ,MTe097_03, , , ,MTe098_00, , , 
trials,task,correct,color,motion,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample
434,C,0,7.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.02399826049805,20.363000869750977,54.86600112915039,68.05999755859375,6.783999919891357,4.230999946594238,35.104000091552734,8.48799991607666,116.58100128173828,32.81100082397461,121.39800262451172,32.380001068115234,NaN,NaN,NaN,NaN,0.18199999630451202,20.44099998474121,18.104999542236328,38.404998779296875,0.12099999934434891,10.29699993133545,12.196000099182129,28.76099967956543,0.08699999749660492,12.873000144958496,4.104000091552734,21.134000778198242,3.0999999046325684,95.98500061035156,145.31900024414062,217.21499633789062,NaN,NaN,NaN,NaN,0.28200000524520874,17.97100067138672,34.29899978637695,65.76399993896484,0.17299999296665192,26.816999435424805,8.23799991607666,34.766998291015625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.724999904632568,12.664999961853027,11.164999961853027,12.095999717712402,NaN,NaN,NaN,NaN,11.496999740600586,8.586999893188477,18.64299964904785,23.750999450683594,0.11699999868869781,2.244999885559082,8.276000022888184,5.909999847412109,6.13100004196167,8.602999687194824,10.428999900817871,15.833999633789062,26.045000076293945,34.29100036621094,44.52299880981445,63.42599868774414,2.4159998893737793,3.9670000076293945,2.2669999599456787,14.609999656677246,15.467000007629395,22.820999145507812,16.511999130249023,40.69300079345703,9.064000129699707,8.95199966430664,7.011000156402588,15.857000350952148,0.2370000034570694,15.241999626159668,4.531000137329102,25.493999481201172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.9629998207092285,58.051998138427734,14.270999908447266,169.95700073242188,0.1080000028014183,25.062999725341797,1.2910000085830688,17.658000946044922,12.114999771118164,31.77400016784668,10.894000053405762,15.366000175476074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.591000080108643,14.861000061035156,6.802999973297119,0.10300000011920929,NaN,NaN,NaN,NaN
435,C,1,2.0,7.0,5.941999912261963,6.427999973297119,3.1089999675750732,11.388999938964844,8.994000434875488,20.291000366210938,8.90999984741211,21.187999725341797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.904000282287598,14.66100025177002,36.08300018310547,28.49799919128418,2.0399999618530273,4.328000068664551,12.312000274658203,7.565999984741211,15.465999603271484,69.9020004272461,132.23899841308594,167.4669952392578,0.10899999737739563,6.409999847412109,10.64900016784668,40.78799819946289,4.376999855041504,6.4720001220703125,6.065000057220459,28.996999740600586,4.4039998054504395,6.250999927520752,3.055999994277954,20.083999633789062,2.378000020980835,2.2699999809265137,6.568999767303467,27.8799991607666,35.85200119018555,72.72699737548828,65.41899871826172,163.49000549316406,NaN,NaN,NaN,NaN,9.22700023651123,10.361000061035156,6.775000095367432,42.1609992980957,2.3559999465942383,6.2729997634887695,5.821000099182129,13.78600025177002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.821000099182129,10.697999954223633,19.679000854492188,6.459000110626221,8.994000434875488,17.118999481201172,16.863000869750977,20.360000610351562,6.050000190734863,10.234000205993652,11.086000442504883,9.680999755859375,68.91500091552734,42.3129997253418,45.22800064086914,78.44599914550781,14.293999671936035,7.750999927520752,0.6940000057220459,3.8529999256134033,16.374000549316406,2.244999885559082,0.02500000037252903,3.890000104904175,31.23699951171875,94.16799926757812,13.836999893188477,56.888999938964844,2.319999933242798,13.062999725341797,0.11699999868869781,0.035999998450279236,16.051000595092773,19.503999710083008,15.133999824523926,4.515999794006348,9.16100025177002,2.26200008392334,6.744999885559082,2.752000093460083,14.543999671936035,20.426000595092773,2.299999952316284,2.427000045776367,NaN,NaN,NaN,NaN,8.491000175476074,2.256999969482422,2.2809998989105225,0.0,25.915000915527344,94.61000061035156,3.375,78.21900177001953,4.546999931335449,16.520999908447266,0.3050000071525574,17.922000885009766,18.378000259399414,13.053000450134277,6.511000156402588,4.078999996185303,6.691999912261963,4.341000080108643,2.309999942779541,4.021999835968018,NaN,NaN,NaN,NaN,18.809999465942383,4.573999881744385,3.993000030517578,4.543000221252441,NaN,NaN,NaN,NaN
436,C,0,1.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.2270002365112305,49.500999450683594,30.888999938964844,28.920000076293945,10.824000358581543,12.836999893188477,8.503999710083008,11.192999839782715,18.988000869750977,82.63600158691406,88.51899719238281,149.18099975585938,0.15399999916553497,6.5229997634887695,17.3700008392334,23.589000701904297,4.638000011444092,4.574999809265137,14.562999725341797,28.243999481201172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.42300033569336,17.631999969482422,43.185001373291016,166.38099670410156,NaN,NaN,NaN,NaN,6.914000034332275,0.050999999046325684,6.438000202178955,66.23100280761719,NaN,NaN,NaN,NaN,2.4159998893737793,24.867000579833984,1.5240000486373901,0.0,NaN,NaN,NaN,NaN,14.90999984741211,5.876999855041504,18.773000717163086,12.055000305175781,12.36400032043457,20.527999877929688,25.160999298095703,22.753999710083008,6.260000228881836,10.095000267028809,22.243999481201172,11.331000328063965,33.5260009765625,132.1020050048828,89.72699737548828,77.59400177001953,1.9589999914169312,12.482000350952148,12.53600025177002,4.8429999351501465,7.230999946594238,6.46999979019165,17.22800064086914,10.430000305175781,9.345000267028809,112.59200286865234,70.60399627685547,72.30699920654297,NaN,NaN,NaN,NaN,12.854000091552734,49.12699890136719,32.507999420166016,23.173999786376953,14.928999900817871,17.665000915527344,4.809999942779541,28.405000686645508,8.741000175476074,16.499000549316406,9.081999778747559,13.222000122070312,2.313999891281128,10.166999816894531,7.056000232696533,4.000999927520752,4.318999767303467,6.633999824523926,4.296000003814697,7.872000217437744,6.639999866485596,54.90599822998047,66.12000274658203,69.12699890136719,0.15700000524520874,19.00200080871582,31.941999435424805,3.9240000247955322,20.506999969482422,11.182000160217285,9.555999755859375,19.75200080871582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.362000465393066,0.0,12.428000450134277,18.28700065612793,NaN,NaN,NaN,NaN
437,C,1,1.0,2.0,0.07500000298023224,4.085999965667725,14.920999526977539,7.5970001220703125,6.959000110626221,19.441999435424805,23.429000854492188,28.264999389648438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.839000701904297,20.099000930786133,39.64400100708008,26.393999099731445,12.845000267028809,4.264999866485596,13.37399959564209,2.6500000953674316,2.8289999961853027,93.37300109863281,117.80400085449219,30.444000244140625,0.05700000002980232,6.513000011444092,15.038999557495117,0.004000000189989805,6.818999767303467,3.190000057220459,11.612000465393066,26.215999603271484,2.296999931335449,0.02500000037252903,4.611000061035156,29.152000427246094,5.964000225067139,2.9159998893737793,10.739999771118164,22.273000717163086,5.35099983215332,65.91400146484375,54.233001708984375,184.67799377441406,NaN,NaN,NaN,NaN,0.3319999873638153,8.437000274658203,16.513999938964844,93.36399841308594,4.603000164031982,0.07500000298023224,14.383999824523926,23.5939998626709,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.53000020980835,6.421999931335449,15.095000267028809,12.956000328063965,11.394000053405762,22.208999633789062,28.784000396728516,19.42099952697754,4.593999862670898,5.960000038146973,19.75200080871582,10.090999603271484,57.09700012207031,16.729999542236328,108.49800109863281,59.0369987487793,2.382999897003174,0.15199999511241913,10.055000305175781,14.515999794006348,2.372999906539917,1.0989999771118164,13.177000045776367,18.523000717163086,34.367000579833984,38.00600051879883,42.35900115966797,141.6909942626953,6.7230000495910645,6.732999801635742,0.01600000075995922,27.87700080871582,15.607000350952148,6.256999969482422,11.925000190734863,38.60599899291992,2.364000082015991,6.784999847412109,2.7899999618530273,21.386999130249023,20.895000457763672,2.246000051498413,2.3010001182556152,16.422000885009766,NaN,NaN,NaN,NaN,2.325000047683716,0.0010000000474974513,4.484000205993652,4.071000099182129,8.213000297546387,22.249000549316406,33.04100036621094,84.71600341796875,2.388000011444092,8.946000099182129,6.353000164031982,14.911999702453613,26.131999969482422,6.796999931335449,14.819999694824219,28.04599952697754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.07900047302246,5.070000171661377,11.444999694824219,28.915000915527344,2.359999895095825,0.7879999876022339,3.759000062942505,25.23699951171875
438,C,1,1.0,6.0,3.559000015258789,6.297999858856201,10.72700023651123,11.012999534606934,2.2990000247955322,20.51300048828125,10.42300033569336,15.378000259399414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.62299919128418,68.87899780273438,16.024999618530273,10.369999885559082,13.215999603271484,22.61400032043457,6.9120001792907715,3.747999906539917,121.83799743652344,71.75700378417969,134.1300048828125,31.858999252319336,16.900999069213867,0.15199999511241913,0.0,0.019999999552965164,0.16699999570846558,16.750999450683594,5.894000053405762,33.077999114990234,0.07999999821186066,0.0,0.01899999938905239,16.13800048828125,0.06300000101327896,0.0,0.007000000216066837,27.81599998474121,56.44300079345703,70.00499725341797,2.5769999027252197,199.89500427246094,NaN,NaN,NaN,NaN,15.175000190734863,10.36400032043457,0.10599999874830246,72.35900115966797,4.59499979019165,2.2699999809265137,0.03999999910593033,21.617000579833984,0.07999999821186066,14.145000457763672,10.567000389099121,4.104000091552734,NaN,NaN,NaN,NaN,10.432999610900879,19.22800064086914,18.59000015258789,7.988999843597412,8.482000350952148,13.140999794006348,34.98899841308594,9.890000343322754,6.410999774932861,7.15500020980835,19.43600082397461,13.201000213623047,40.13800048828125,86.34400177001953,160.53599548339844,27.979000091552734,0.13099999725818634,2.6489999294281006,31.797000885009766,11.038999557495117,0.1940000057220459,0.1340000033378601,39.555999755859375,7.543000221252441,34.76300048828125,30.42099952697754,64.25299835205078,95.41600036621094,2.2839999198913574,0.0,4.238999843597412,18.753000259399414,17.145000457763672,24.632999420166016,21.179000854492188,21.347999572753906,11.355999946594238,16.91900062561035,1.1779999732971191,26.28700065612793,6.751999855041504,0.0010000000474974513,20.229999542236328,4.693999767303467,0.07900000363588333,19.680999755859375,1.4559999704360962,4.000999927520752,NaN,NaN,NaN,NaN,66.21800231933594,26.229000091552734,48.95000076293945,82.66000366210938,14.930000305175781,8.954999923706055,14.77299976348877,13.78600025177002,8.706000328063965,3.0399999618530273,28.409000396728516,34.547000885009766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4010000228881836,10.555000305175781,27.2810001373291,17.902999877929688,NaN,NaN,NaN,NaN
439,M,1,1.0,6.0,4.320000171661377,2.3010001182556152,4.5269999504089355,11.302000045776367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.314998626708984,59.57400131225586,2.2820000648498535,35.02799987792969,15.5,9.75100040435791,0.027000000700354576,7.828999996185303,79.53099822998047,124.11599731445312,8.711999893188477,71.08300018310547,NaN,NaN,NaN,NaN,14.741000175476074,31.072999954223633,34.68199920654297,21.422000885009766,4.452000141143799,9.994000434875488,24.618999481201172,24.336999893188477,4.644000053405762,4.564000129699707,18.281999588012695,20.28499984741211,84.9520034790039,154.58900451660156,153.36900329589844,212.32699584960938,NaN,NaN,NaN,NaN,19.24799919128418,41.62900161743164,29.520999908447266,80.53800201416016,2.8380000591278076,17.683000564575195,13.673999786376953,21.006999969482422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.974999904632568,21.049999237060547,8.008999824523926,6.166999816894531,NaN,NaN,NaN,NaN,91.73300170898438,64.89099884033203,133.71600341796875,55.44499969482422,2.3380000591278076,0.0020000000949949026,6.296999931335449,3.759999990463257,6.677999973297119,0.07100000232458115,22.69099998474121,10.050000190734863,29.746999740600586,37.354000091552734,119.24600219726562,50.172000885009766,0.07500000298023224,2.361999988555908,14.53499984741211,5.254000186920166,20.791000366210938,10.687000274658203,26.18400001525879,36.35499954223633,0.11999999731779099,0.12300000339746475,21.51799964904785,11.925000190734863,4.396999835968018,2.3289999961853027,18.493000030517578,19.14699935913086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.724998474121094,38.4640007019043,56.939998626708984,115.50700378417969,20.677000045776367,11.229999542236328,12.758999824523926,24.86199951171875,14.11299991607666,17.02899932861328,51.382999420166016,4.486999988555908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.538000106811523,10.210000038146973,28.78700065612793,10.907999992370605,NaN,NaN,NaN,NaN
440,C,1,3.0,4.0,NaN,NaN,NaN,NaN,14.32699966430664,7.334000110626221,9.300000190734863,12.791999816894531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.724998474121094,36.979000091552734,50.25899887084961,84.21499633789062,26.632999420166016,4.809000015258789,6.228000164031982,44.709999084472656,154.61399841308594,37.310001373291016,190.73599243164062,43.11399841308594,16.715999603271484,9.880000114440918,20.698999404907227,4.22599983215332,8.196000099182129,12.907999992370605,2.365000009536743,36.44200134277344,NaN,NaN,NaN,NaN,0.1420000046491623,8.394000053405762,6.519999980926514,35.04800033569336,34.40299987792969,121.06500244140625,68.2239990234375,202.82400512695312,NaN,NaN,NaN,NaN,2.621000051498413,15.720999717712402,29.63800048828125,68.67900085449219,3.1510000228881836,34.731998443603516,9.041999816894531,36.09400177001953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,122.15699768066406,0.12800000607967377,47.112998962402344,41.53099822998047,17.968000411987305,0.009999999776482582,12.378999710083008,10.602999687194824,12.484999656677246,0.0010000000474974513,26.924999237060547,8.567999839782715,42.83399963378906,18.31599998474121,99.1709976196289,79.1969985961914,4.355999946594238,4.5320000648498535,12.652999877929688,3.5369999408721924,15.414999961853027,6.8460001945495605,14.996000289916992,38.39799880981445,14.942000389099121,1.1410000324249268,2.368000030517578,30.452999114990234,10.395999908447266,6.326000213623047,4.276000022888184,22.25,NaN,NaN,NaN,NaN,1.9129999876022339,0.0010000000474974513,10.291999816894531,0.10400000214576721,3.059000015258789,84.9739990234375,48.027000427246094,141.81300354003906,6.885000228881836,12.843999862670898,16.55500030517578,14.866000175476074,16.80500030517578,2.259999990463257,22.136999130249023,14.562999725341797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6710000038146973,0.0010000000474974513,27.104999542236328,7.368000030517578,NaN,NaN,NaN,NaN
441,M,1,6.0,1.0,NaN,NaN,NaN,NaN,2.9820001125335693,19.875,3.1070001125335693,14.859000205993652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.301998138427734,59.858001708984375,30.089000701904297,93.22100067138672,6.331999778747559,20.882999420166016,7.806000232696533,54.24700164794922,83.31099700927734,39.66400146484375,10.814000129699707,122.48100280761719,24.658000946044922,0.0010000000474974513,0.06800000369548798,23.658000946044922,0.21400000154972076,26.320999145507812,24.440000534057617,17.09000015258789,0.1809999942779541,18.15999984741211,18.207000732421875,15.413000106811523,0.3190000057220459,25.659000396728516,22.902999877929688,46.80400085449219,1.930999994277954,151.02000427246094,178.7570037841797,144.00799560546875,NaN,NaN,NaN,NaN,0.5320000052452087,32.172000885009766,42.49800109863281,22.31399917602539,0.26100000739097595,18.594999313354492,21.570999145507812,25.827999114990234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.425000190734863,15.298999786376953,6.390999794006348,7.98799991607666,8.361000061035156,11.076000213623047,4.2820000648498535,19.909000396728516,NaN,NaN,NaN,NaN,37.09400177001953,50.19900131225586,34.28499984741211,27.47800064086914,10.130999565124512,15.961999893188477,0.9869999885559082,5.39300012588501,10.602999687194824,11.795999526977539,13.494999885559082,12.654999732971191,50.89099884033203,40.75199890136719,31.549999237060547,79.25399780273438,NaN,NaN,NaN,NaN,26.823999404907227,6.533999919891357,9.564000129699707,26.617000579833984,23.88800048828125,4.683000087738037,4.5320000648498535,0.5329999923706055,24.354999542236328,6.511000156402588,10.375,16.430999755859375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.091000080108643,97.84600067138672,9.42300033569336,77.86599731445312,2.4670000076293945,28.2549991607666,0.06599999964237213,18.591999053955078,4.671000003814697,24.31999969482422,4.519000053405762,20.297000885009766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2240000069141388,22.395999908447266,20.52400016784668,18.479000091552734,NaN,NaN,NaN,NaN
442,C,1,1.0,1.0,6.185999870300293,6.4029998779296875,4.576000213623047,14.317999839782715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.77299976348877,3.803999900817871,0.0,0.04600000008940697,50.21099853515625,48.16899871826172,35.00199890136719,45.6879997253418,28.57900047302246,14.647000312805176,5.193999767303467,6.760000228881836,114.11900329589844,171.26499938964844,168.71299743652344,200.5850067138672,8.621999740600586,47.27199935913086,18.871999740600586,29.5310001373291,21.937999725341797,2.9719998836517334,0.3619999885559082,17.53499984741211,NaN,NaN,NaN,NaN,25.020000457763672,2.2709999084472656,0.05299999937415123,23.91200065612793,187.71800231933594,40.819000244140625,4.519000053405762,174.1929931640625,NaN,NaN,NaN,NaN,87.56800079345703,5.827000141143799,2.806999921798706,55.37300109863281,40.3390007019043,11.526000022888184,2.23799991607666,12.175000190734863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.09000015258789,28.976999282836914,16.617000579833984,11.588000297546387,4.364999771118164,20.663000106811523,17.09000015258789,11.824000358581543,41.32600021362305,24.724000930786133,23.42099952697754,66.02100372314453,6.598999977111816,2.328000068664551,12.39900016784668,16.033000946044922,18.506999969482422,11.125,4.224999904632568,11.9350004196167,22.639999389648438,48.584999084472656,18.945999145507812,147.60899353027344,0.06300000101327896,4.414999961853027,4.5,11.675999641418457,28.729000091552734,12.595000267028809,10.835000038146973,42.57500076293945,13.588000297546387,0.10000000149011612,5.669000148773193,10.288000106811523,10.645000457763672,13.123000144958496,4.796999931335449,54.494998931884766,0.03999999910593033,3.98799991607666,2.390000104904175,0.04500000178813934,8.706999778747559,1.6619999408721924,0.9070000052452087,0.003000000026077032,8.288999557495117,48.65299987792969,41.41699981689453,53.86000061035156,4.4120001792907715,25.14699935913086,8.751999855041504,10.5,31.253999710083008,15.319999694824219,23.415000915527344,33.1870002746582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.645999908447266,10.241000175476074,6.7829999923706055,53.724998474121094,NaN,NaN,NaN,NaN
443,C,0,5.0,4.0,10.685999870300293,3.265000104904175,9.522000312805176,7.658999919891357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.956999778747559,21.10099983215332,81.48899841308594,61.862998962402344,4.616000175476074,2.24399995803833,8.526000022888184,9.241000175476074,39.14099884033203,49.88600158691406,72.68099975585938,127.40899658203125,0.09700000286102295,13.255000114440918,5.89300012588501,23.054000854492188,18.767000198364258,15.220999717712402,19.511999130249023,18.014999389648438,NaN,NaN,NaN,NaN,2.4079999923706055,11.130000114440918,7.513000011444092,18.347000122070312,96.91799926757812,178.2830047607422,149.25900268554688,91.97799682617188,NaN,NaN,NaN,NaN,10.824999809265137,38.209999084472656,32.32899856567383,21.100000381469727,4.564000129699707,12.045999526977539,30.770999908447266,22.363000869750977,8.003999710083008,13.803000450134277,26.280000686645508,6.006999969482422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117.23799896240234,89.89900207519531,152.33999633789062,85.7490005493164,12.506999969482422,0.023000000044703484,12.409000396728516,15.5600004196167,10.805999755859375,4.415999889373779,16.84000015258789,4.105000019073486,51.540000915527344,95.68900299072266,89.28600311279297,91.19300079345703,NaN,NaN,NaN,NaN,3.744999885559082,17.44499969482422,35.79800033569336,12.121999740600586,1.24399995803833,2.3580000400543213,13.381999969482422,2.4579999446868896,0.2329999953508377,22.961999893188477,16.104999542236328,10.989999771118164,0.0689999982714653,2.6559998989105225,15.67300033569336,0.04500000178813934,0.028999999165534973,2.1419999599456787,2.1679999828338623,3.996999979019165,15.515999794006348,125.53299713134766,64.53900146484375,59.42900085449219,0.24799999594688416,27.645000457763672,13.423999786376953,33.946998596191406,16.242000579833984,12.390999794006348,32.46799850463867,11.319999694824219,2.2730000019073486,4.489999771118164,4.497000217437744,4.052999973297119,NaN,NaN,NaN,NaN,12.565999984741211,7.25,9.057999610900879,6.8480000495910645,2.3380000591278076,4.330999851226807,4.426000118255615,18.274999618530273
444,C,1,7.0,7.0,NaN,NaN,NaN,NaN,2.3320000171661377,6.863999843597412,14.14900016784668,5.579999923706055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5590000152587891,73.95899963378906,21.749000549316406,86.94100189208984,0.13600000739097595,19.667999267578125,0.5410000085830688,10.697999954223633,1.062999963760376,167.91900634765625,26.892000198364258,78.89600372314453,0.24799999594688416,38.3849983215332,0.18199999630451202,5.6479997634887695,0.07999999821186066,6.209000110626221,4.548999786376953,26.086000442504883,NaN,NaN,NaN,NaN,0.07999999821186066,4.534999847412109,8.779000282287598,24.15999984741211,126.78700256347656,74.56199645996094,141.72999572753906,190.76300048828125,NaN,NaN,NaN,NaN,34.21699905395508,8.569000244140625,32.66600036621094,57.520999908447266,9.017000198364258,12.463000297546387,8.607999801635742,41.573001861572266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.958999633789062,21.756999969482422,23.792999267578125,12.109999656677246,18.066999435424805,13.354000091552734,19.108999252319336,4.045000076293945,47.909000396728516,15.902999877929688,43.09700012207031,112.65799713134766,18.134000778198242,4.4770002365112305,2.3289999961853027,23.20800018310547,20.31599998474121,0.1340000033378601,4.281000137329102,8.527999877929688,52.867000579833984,31.906999588012695,14.694000244140625,173.16000366210938,12.519000053405762,0.44999998807907104,0.7509999871253967,14.083999633789062,33.83000183105469,10.96399974822998,6.794000148773193,50.3390007019043,NaN,NaN,NaN,NaN,40.284000396728516,2.117000102996826,0.06199999898672104,29.89299964904785,NaN,NaN,NaN,NaN,2.311000108718872,2.2699999809265137,2.2699999809265137,4.001999855041504,13.394000053405762,54.81999969482422,21.527999877929688,133.42799377441406,6.810999870300293,26.792999267578125,4.538000106811523,23.200000762939453,0.23199999332427979,29.097000122070312,16.45800018310547,28.371000289916992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3440001010894775,12.274999618530273,7.682000160217285,12.352999687194824,NaN,NaN,NaN,NaN
445,M,1,2.0,1.0,4.24399995803833,4.2210001945495605,6.416999816894531,17.055999755859375,6.938000202178955,10.567000389099121,19.211999893188477,19.51099967956543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.39400100708008,20.7450008392334,60.26499938964844,83.83599853515625,9.923999786376953,5.2210001945495605,16.277999877929688,68.56500244140625,62.316001892089844,152.71099853515625,111.16400146484375,180.03700256347656,2.8320000171661377,16.142000198364258,8.369999885559082,11.515999794006348,0.23000000417232513,28.01099967956543,29.757999420166016,28.47100067138672,0.12600000202655792,14.965999603271484,7.609000205993652,30.065000534057617,0.14300000667572021,13.336000442504883,16.608999252319336,28.284000396728516,4.107999801635742,120.2750015258789,224.53199768066406,195.4709930419922,NaN,NaN,NaN,NaN,0.3720000088214874,35.08000183105469,48.321998596191406,43.52199935913086,1.3049999475479126,35.14400100708008,15.345999717712402,8.335000038146973,2.325000047683716,0.02500000037252903,8.357999801635742,8.302000045776367,NaN,NaN,NaN,NaN,13.730999946594238,11.1899995803833,12.572999954223633,3.994999885559082,19.18000030517578,11.13599967956543,11.859999656677246,17.128999710083008,12.75100040435791,8.920000076293945,15.031999588012695,11.477999687194824,1.1150000095367432,56.72600173950195,55.04199981689453,129.8459930419922,0.2199999988079071,12.574000358581543,12.64900016784668,13.866999626159668,0.27399998903274536,14.494999885559082,26.815000534057617,14.281999588012695,92.0739974975586,44.23400115966797,99.19400024414062,85.33999633789062,21.576000213623047,4.53000020980835,24.461999893188477,14.982000350952148,22.30900001525879,15.32699966430664,16.156999588012695,24.240999221801758,NaN,NaN,NaN,NaN,29.219999313354492,10.62399959564209,4.177999973297119,7.0289998054504395,NaN,NaN,NaN,NaN,0.05999999865889549,4.502999782562256,4.510000228881836,4.044000148773193,14.229999542236328,79.65299987792969,57.43899917602539,56.29100036621094,2.4570000171661377,54.516998291015625,6.330999851226807,11.286999702453613,4.577000141143799,30.385000228881836,31.59600067138672,36.89099884033203,2.4140000343322754,10.800999641418457,13.237000465393066,11.909000396728516,NaN,NaN,NaN,NaN,0.11699999868869781,11.253000259399414,24.975000381469727,6.585000038146973,NaN,NaN,NaN,NaN
